,Position,Fa13.BD.MM110.SD.MAG9-A,Fa13.BD.MM110.SD.MAG9-C,Fa13.BD.MM110.SD.MAG9-G,Fa13.BD.MM110.SD.MAG9-T,Sp13.BD.MM110.SD.MAG9-A,Sp13.BD.MM110.SD.MAG9-C,Sp13.BD.MM110.SD.MAG9-G,Sp13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SN.MAG9-A,Sp13.BD.MM15.SN.MAG9-C,Sp13.BD.MM15.SN.MAG9-G,Sp13.BD.MM15.SN.MAG9-T,Su13.BD.MLB.DD.MAG9-A,Su13.BD.MLB.DD.MAG9-C,Su13.BD.MLB.DD.MAG9-G,Su13.BD.MLB.DD.MAG9-T,Sp13.BD.MM15.DD.A.MAG9-A,Sp13.BD.MM15.DD.A.MAG9-C,Sp13.BD.MM15.DD.A.MAG9-G,Sp13.BD.MM15.DD.A.MAG9-T,Sp13.BD.MM110.SN.MAG9-A,Sp13.BD.MM110.SN.MAG9-C,Sp13.BD.MM110.SN.MAG9-G,Sp13.BD.MM110.SN.MAG9-T,Fa13.BD.MM15.DN.MAG9-A,Fa13.BD.MM15.DN.MAG9-C,Fa13.BD.MM15.DN.MAG9-G,Fa13.BD.MM15.DN.MAG9-T,Sp13.BD.MM110.DD.MAG9-A,Sp13.BD.MM110.DD.MAG9-C,Sp13.BD.MM110.DD.MAG9-G,Sp13.BD.MM110.DD.MAG9-T,Su13.BD.MM110.DCMD.MAG9-A,Su13.BD.MM110.DCMD.MAG9-C,Su13.BD.MM110.DCMD.MAG9-G,Su13.BD.MM110.DCMD.MAG9-T,Su13.BD.MLB.SD.C.MAG9-A,Su13.BD.MLB.SD.C.MAG9-C,Su13.BD.MLB.SD.C.MAG9-G,Su13.BD.MLB.SD.C.MAG9-T,Su13.BD.MM110.SD.MAG9-A,Su13.BD.MM110.SD.MAG9-C,Su13.BD.MM110.SD.MAG9-G,Su13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SD.MAG9-A,Sp13.BD.MM15.SD.MAG9-C,Sp13.BD.MM15.SD.MAG9-G,Sp13.BD.MM15.SD.MAG9-T,Sp13.BD.MLB.SN.MAG9-A,Sp13.BD.MLB.SN.MAG9-C,Sp13.BD.MLB.SN.MAG9-G,Sp13.BD.MLB.SN.MAG9-T,Fa13.BD.MM15.SN.MAG9-A,Fa13.BD.MM15.SN.MAG9-C,Fa13.BD.MM15.SN.MAG9-G,Fa13.BD.MM15.SN.MAG9-T,Fa13.BD.MLB.DN.MAG9-A,Fa13.BD.MLB.DN.MAG9-C,Fa13.BD.MLB.DN.MAG9-G,Fa13.BD.MLB.DN.MAG9-T,Su13.BD.MM15.SN.C.MAG9-A,Su13.BD.MM15.SN.C.MAG9-C,Su13.BD.MM15.SN.C.MAG9-G,Su13.BD.MM15.SN.C.MAG9-T,Fa13.BD.MM15.SD.MAG9-A,Fa13.BD.MM15.SD.MAG9-C,Fa13.BD.MM15.SD.MAG9-G,Fa13.BD.MM15.SD.MAG9-T,Su13.BD.MM15.DN.MAG9-A,Su13.BD.MM15.DN.MAG9-C,Su13.BD.MM15.DN.MAG9-G,Su13.BD.MM15.DN.MAG9-T,Fa13.BD.MLB.SN.MAG9-A,Fa13.BD.MLB.SN.MAG9-C,Fa13.BD.MLB.SN.MAG9-G,Fa13.BD.MLB.SN.MAG9-T,Su13.BD.MM110.SN.C.MAG9-A,Su13.BD.MM110.SN.C.MAG9-C,Su13.BD.MM110.SN.C.MAG9-G,Su13.BD.MM110.SN.C.MAG9-T,Fa13.BD.MM110.DN.MAG9-A,Fa13.BD.MM110.DN.MAG9-C,Fa13.BD.MM110.DN.MAG9-G,Fa13.BD.MM110.DN.MAG9-T,Fa13.BD.MM110.SN.MAG9-A,Fa13.BD.MM110.SN.MAG9-C,Fa13.BD.MM110.SN.MAG9-G,Fa13.BD.MM110.SN.MAG9-T,Su13.BD.MM15.SD.MAG9-A,Su13.BD.MM15.SD.MAG9-C,Su13.BD.MM15.SD.MAG9-G,Su13.BD.MM15.SD.MAG9-T
contig_21633_8,51,0,0,0,0,0,12,0,0,0,17,0,4,0,2,0,0,0,10,0,5,0,4,0,1,0,2,0,0,0,18,0,1,0,0,0,0,0,12,0,0,0,3,0,0,0,12,0,3,0,39,0,14,0,3,0,0,0,2,0,0,0,17,0,1,0,2,0,0,0,1,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,7,0,0
contig_21633_8,52,0,0,1,0,0,0,12,0,0,0,21,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,15,0,0,0,53,0,0,0,3,0,0,0,2,0,0,0,17,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,7,0
contig_21633_8,53,0,0,1,0,0,0,13,0,0,0,20,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,15,0,0,0,53,0,0,0,3,0,0,0,2,0,0,0,17,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,7,0
contig_21633_8,54,0,0,1,0,4,0,11,0,11,0,8,0,0,0,4,0,6,0,8,0,0,0,4,0,0,0,2,0,9,0,10,0,0,0,0,0,3,4,2,3,0,0,3,0,6,0,12,0,38,2,12,1,0,2,1,0,1,1,2,0,2,1,14,0,0,1,1,0,0,0,1,0,3,0,6,0,0,0,4,0,0,0,16,0,0,0,2,0,2,0,5,0
contig_21633_8,55,0,1,0,0,0,16,0,0,0,19,0,0,0,4,0,0,0,15,0,0,0,4,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,18,0,0,0,53,0,0,0,3,0,0,0,4,0,0,0,17,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,16,0,0,0,2,0,0,0,7,0,0
contig_21633_8,56,1,0,0,0,15,0,0,0,19,0,0,0,4,0,0,0,15,0,0,0,4,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,18,0,0,0,53,0,0,0,4,0,0,0,4,0,0,0,17,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,16,0,0,0,2,0,0,0,7,0,0,0
contig_21633_8,57,0,0,1,0,0,0,16,0,0,0,19,0,0,0,4,0,1,0,14,0,0,0,5,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,18,0,2,0,51,0,0,0,4,0,0,0,6,0,0,0,17,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,16,0,0,0,2,0,0,0,7,0
contig_21633_8,58,0,0,1,0,0,0,16,0,0,0,20,0,0,0,4,0,0,0,15,0,0,0,5,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,19,0,0,0,54,0,0,0,3,1,0,0,6,0,0,0,17,1,0,0,1,1,0,0,1,0,0,0,10,0,0,0,5,0,0,0,16,0,0,0,2,0,0,0,7,0
contig_21633_8,59,0,7,0,0,0,16,0,0,0,20,0,0,0,4,0,0,0,16,0,0,0,5,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,19,0,0,0,54,0,0,0,6,0,0,0,6,0,0,0,19,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,16,0,0,0,7,0,0,0,6,0,0
contig_21633_8,60,0,0,7,0,0,2,14,0,0,13,7,1,0,0,4,0,0,9,7,0,0,1,4,0,0,0,8,0,0,4,15,0,0,0,0,0,0,3,5,3,0,0,3,0,0,8,11,0,0,23,31,0,0,0,6,0,0,2,4,0,0,3,16,0,0,0,5,0,0,0,1,0,1,9,0,0,0,0,5,0,0,0,16,0,0,0,8,0,0,1,5,0
contig_21633_8,61,0,7,0,0,0,16,0,0,0,22,0,0,0,4,0,0,0,17,0,0,0,5,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,20,0,0,0,55,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,6,0,0
contig_21633_8,62,0,0,7,0,0,0,16,0,0,0,22,0,0,0,4,0,0,0,19,0,0,0,5,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,20,0,0,0,54,0,0,0,6,0,0,0,6,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,6,0
contig_21633_8,63,0,7,0,0,0,14,0,2,0,22,0,0,0,2,0,2,0,20,0,0,0,5,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,20,0,0,0,54,1,0,0,6,0,0,0,6,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,9,0,1,0,5,0,1,0,16,0,0,0,7,0,1,0,6,0,0
contig_21633_8,64,7,0,0,0,16,0,0,0,22,0,0,0,4,0,0,0,20,0,0,0,5,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,20,0,0,0,55,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0
contig_21633_8,65,0,0,0,8,0,0,0,17,0,0,0,22,0,0,0,4,0,0,0,20,0,0,0,5,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,20,0,0,0,55,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,6,0,0,0,1,0,0,0,10,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6
contig_21633_8,66,0,8,0,0,0,17,0,0,0,21,0,0,0,4,0,0,0,20,0,0,0,5,0,0,0,8,0,0,0,20,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,20,0,0,0,54,0,1,0,6,0,0,0,6,0,0,0,20,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0
contig_21633_8,67,8,0,0,0,16,1,0,0,21,0,0,0,4,0,0,0,20,0,0,0,5,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,19,1,0,0,55,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0
contig_21633_8,68,0,8,0,0,0,18,0,0,0,22,0,0,0,4,0,0,0,21,0,0,0,5,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,20,0,0,0,56,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0
contig_21633_8,69,0,8,0,0,0,19,0,0,1,20,0,0,0,4,0,0,0,18,0,3,0,6,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,19,0,0,0,56,0,0,0,6,0,0,0,6,0,0,0,20,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0
contig_21633_8,70,0,0,8,0,0,0,19,0,0,0,21,0,0,0,4,0,0,0,20,0,0,0,6,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,19,0,0,0,56,0,0,0,6,0,0,0,5,0,0,1,19,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0
contig_21633_8,71,8,0,0,0,19,0,0,0,21,0,0,0,4,0,0,0,21,0,0,0,6,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,19,0,0,0,56,0,0,0,6,0,0,0,5,0,0,0,19,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0
contig_21633_8,72,6,0,2,0,19,0,0,0,21,0,0,0,4,0,0,0,20,0,1,0,6,0,0,0,6,0,2,0,21,0,0,0,0,0,0,0,10,0,1,0,3,0,1,0,18,0,0,0,55,0,1,0,5,0,1,0,5,0,0,0,18,0,1,0,6,0,0,0,1,0,0,0,9,0,0,0,5,0,1,0,16,0,0,0,7,0,1,0,6,0,0,0
contig_21633_8,73,1,0,6,1,13,0,0,4,16,0,0,4,2,0,0,0,13,0,0,7,6,0,0,0,4,0,4,0,20,0,0,1,0,0,0,0,0,0,0,11,3,0,1,1,10,0,0,6,43,0,0,13,2,0,2,2,5,0,0,0,14,0,1,4,1,0,5,0,1,0,0,0,4,0,0,5,5,0,1,0,0,2,0,0,3,0,5,0,5,0,0,1
contig_21633_8,74,0,8,0,0,0,15,2,0,0,9,11,0,0,0,2,0,0,14,6,0,0,6,1,0,1,7,0,0,0,12,10,0,0,0,0,0,0,11,0,0,0,5,0,0,0,13,3,0,0,13,43,0,0,6,0,0,0,2,1,0,0,19,0,0,3,3,0,0,0,1,0,0,0,6,4,0,0,6,0,0,0,0,0,0,0,8,0,0,0,6,0,0
contig_21633_8,75,0,8,0,0,0,14,3,0,0,20,0,0,0,2,0,0,0,15,5,0,0,6,1,0,0,8,0,0,0,21,2,0,0,0,0,0,0,7,3,0,0,6,0,0,0,11,5,0,0,53,3,0,0,7,0,0,0,2,0,1,0,15,4,0,0,6,0,0,0,1,0,0,0,9,1,0,0,6,0,0,0,0,0,0,0,8,0,0,0,7,1,0
contig_21633_8,76,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,20,0,0,0,7,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,17,0,0,0,56,0,0,0,8,0,0,0,3,0,0,0,19,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
contig_21633_8,77,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,19,0,0,0,7,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,56,0,0,0,8,0,0,0,1,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,9,1,0,0,6,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
contig_21633_8,78,0,7,0,1,0,18,0,0,0,19,0,1,0,2,0,0,0,19,0,0,0,7,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,6,0,1,0,17,0,1,0,51,0,7,0,10,0,0,0,1,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,5,0,1,0,0,0,0,0,8,0,0,0,6,0,2
contig_21633_8,79,0,0,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,19,0,0,0,7,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,59,0,0,0,10,0,0,0,1,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,8,0
contig_21633_8,80,0,0,0,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,18,0,0,0,7,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,59,0,0,0,10,0,0,0,1,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,8
contig_21633_8,81,2,0,6,0,0,0,15,3,0,0,20,0,0,2,0,0,0,0,17,1,0,0,6,1,2,0,7,0,0,0,23,1,0,0,0,0,0,0,10,0,2,0,5,0,0,0,17,1,0,0,58,0,1,0,9,0,0,0,1,0,2,0,16,0,1,0,5,0,0,0,3,0,0,1,9,0,0,0,5,0,0,0,0,0,2,0,7,0,0,0,8,0
contig_21633_8,82,0,0,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,18,0,0,0,7,0,0,0,10,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,18,0,0,2,56,0,0,0,10,0,0,0,1,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,7,0
contig_21633_8,83,0,8,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,18,0,0,0,7,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,18,0,0,2,56,0,0,0,10,0,0,0,1,0,0,0,17,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,7,0,0
contig_21633_8,84,0,8,0,0,12,6,0,0,4,14,1,1,0,2,0,0,3,14,0,1,5,2,0,0,4,6,0,0,11,12,0,0,0,0,0,0,0,1,5,3,2,4,0,1,8,10,0,0,5,50,0,3,3,5,2,0,0,1,0,0,11,6,0,0,1,5,0,0,3,0,0,0,0,10,0,0,4,0,0,1,0,0,0,0,2,7,0,0,4,0,1,2
contig_21633_8,85,0,0,10,0,0,0,18,0,0,0,20,0,0,0,2,0,0,0,18,0,0,0,7,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,18,0,0,0,58,0,0,0,12,0,0,0,2,0,0,0,17,0,0,0,7,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,8,0
contig_21633_8,86,10,0,0,0,17,0,0,0,20,0,0,0,2,0,0,0,18,0,0,0,7,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,9,0,2,0,7,0,0,0,18,0,0,0,57,0,0,0,12,0,0,0,2,0,0,0,17,0,0,0,7,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0
contig_21633_8,87,0,12,0,0,0,17,0,0,0,20,0,0,0,2,0,0,0,17,0,1,0,7,0,0,0,9,1,0,0,22,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,52,0,5,0,13,0,0,0,2,0,0,0,14,0,3,0,5,3,0,0,3,0,0,0,9,0,1,0,5,0,0,0,0,0,0,0,10,0,0,0,7,0,1
contig_21633_8,88,12,0,0,0,17,0,0,0,20,0,0,0,3,0,0,0,18,0,0,0,7,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,57,0,0,0,13,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0
contig_21633_8,89,0,0,0,12,0,0,0,17,0,0,0,20,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,57,0,0,0,13,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,3,0,1,0,9,0,0,0,5,0,0,0,0,0,0,0,12,0,0,1,7
contig_21633_8,90,0,0,12,0,0,0,17,0,0,0,19,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,57,0,0,0,13,0,0,0,2,0,0,0,16,0,0,0,8,0,0,0,3,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,8,0
contig_21633_8,91,0,12,0,0,0,14,0,2,0,9,0,10,0,1,0,2,0,11,0,7,0,5,0,1,0,9,0,1,0,12,0,11,0,0,0,0,0,10,0,0,0,6,0,1,0,14,0,4,0,12,0,46,0,12,0,1,0,1,0,1,0,17,0,0,0,8,0,0,0,1,0,2,0,1,0,9,0,4,0,1,0,0,0,0,0,12,0,0,0,6,0,2
contig_21633_8,92,0,0,0,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,58,0,0,0,15,0,0,0,2,0,0,0,17,0,0,0,8,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7
contig_21633_8,93,0,0,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,59,0,0,0,15,0,0,0,3,0,0,0,17,0,0,0,8,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7,0
contig_21633_8,94,0,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,59,0,0,0,15,0,0,0,3,0,0,0,16,0,0,0,8,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7,0,0
contig_21633_8,95,0,0,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,18,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,18,0,0,0,60,0,0,0,15,0,0,0,3,0,0,0,16,0,0,0,9,0,0,0,5,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7,0
contig_21633_8,96,0,11,0,2,0,15,0,0,0,18,0,1,0,3,0,0,0,20,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,6,0,1,0,7,0,0,0,15,0,1,0,60,0,0,0,13,0,0,0,2,0,1,0,13,0,1,0,9,0,0,0,5,0,0,1,10,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7,0,0
contig_21633_8,97,0,0,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,20,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,16,0,0,0,60,0,0,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,5,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,7,0
contig_21633_8,98,13,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,20,0,0,0,6,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,16,0,0,0,58,0,0,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,5,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
contig_21633_8,99,1,0,12,0,1,0,15,0,1,0,18,0,0,0,3,0,5,0,15,0,0,0,6,0,1,0,9,0,2,0,20,0,0,0,0,0,3,0,4,0,0,0,7,0,2,0,14,0,7,0,51,0,3,0,10,0,1,0,2,0,0,0,14,0,0,0,9,0,4,0,1,0,1,0,11,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,6,0
contig_21633_8,100,0,0,15,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,20,0,0,0,6,0,0,0,10,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,16,0,0,0,58,0,0,0,13,0,0,0,3,0,0,0,15,0,0,0,9,0,0,0,5,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,6,0
contig_21633_8,101,0,0,0,15,0,0,0,16,0,0,0,19,0,0,0,3,0,0,0,20,0,0,0,6,0,0,1,9,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,16,0,0,1,57,0,0,1,12,0,0,0,3,0,0,0,15,0,0,0,9,0,0,0,5,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,6
contig_21633_8,102,0,1,14,0,0,1,15,0,2,0,18,0,0,0,3,0,1,0,17,2,1,0,5,0,0,1,8,0,1,2,19,0,0,0,0,0,0,0,6,1,0,0,7,0,0,0,13,2,4,0,51,2,0,1,12,0,0,0,2,1,0,0,15,0,0,0,9,0,0,2,4,0,4,0,7,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0
contig_21633_8,103,0,15,0,0,0,16,0,0,0,20,0,0,0,3,0,0,0,20,0,0,0,6,0,0,0,9,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,15,0,0,0,58,0,0,0,13,0,0,0,3,0,0,0,15,0,0,0,9,0,0,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0,0
contig_21633_8,104,0,0,15,0,0,0,16,0,0,0,20,0,0,0,3,0,0,0,20,0,0,0,6,0,0,0,9,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,15,0,0,0,58,0,0,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0
contig_21633_8,105,0,14,0,1,0,16,0,0,0,19,0,1,0,3,0,0,0,21,0,1,0,6,0,0,0,9,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,14,0,0,0,53,2,3,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0,0
contig_21633_8,106,15,0,0,0,16,0,0,0,20,0,0,0,3,0,0,0,22,0,0,0,6,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,14,0,0,0,58,0,0,0,11,0,2,0,3,0,0,0,14,0,0,0,9,0,0,0,4,0,2,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0
contig_21633_8,107,0,0,0,15,0,0,0,16,0,0,0,20,0,0,0,3,0,0,0,22,0,0,0,6,1,0,0,8,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,14,0,0,0,57,0,0,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6
contig_21633_8,108,0,0,15,0,0,0,16,0,0,0,21,0,0,0,3,0,0,0,22,0,0,0,6,0,0,0,9,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,14,0,0,0,58,0,0,0,13,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,6,0
contig_21633_8,109,0,0,15,0,0,0,16,0,0,0,21,0,0,0,3,0,0,0,22,0,0,0,6,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,15,0,0,0,57,0,0,0,13,0,0,0,3,0,0,0,16,0,0,0,9,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,6,0
contig_21633_8,110,0,19,0,0,0,16,0,0,0,22,0,0,0,3,0,0,0,21,0,0,0,6,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,15,0,0,0,57,0,0,0,13,0,0,0,3,0,0,0,16,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,6,0,0
contig_21633_8,111,0,19,0,0,1,11,0,3,2,20,0,0,0,3,0,0,0,18,0,3,0,5,0,1,0,10,0,0,0,17,1,4,0,0,0,0,0,7,0,0,0,4,0,3,0,12,0,3,0,52,0,4,2,10,1,0,0,3,0,0,0,16,0,0,0,6,0,0,0,4,0,1,0,6,2,2,0,3,0,1,0,0,0,0,0,17,0,0,0,4,0,2
