,0,1,2,3,4,5,6,7,8,9
contig_20812_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20812_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20812_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20812_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21173_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21173_2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20814_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20814_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20814_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20814_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20814_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20814_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20814_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20814_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20814_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20855_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20855_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20855_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20855_4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20855_5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20857_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21145_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20857_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20857_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20857_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20857_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20857_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20857_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20857_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20851_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20851_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20851_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20851_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20851_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20851_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20851_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20851_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20851_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20964_7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20964_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20964_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20964_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20964_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20964_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20939_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21081_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20939_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20939_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20939_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21081_4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20937_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20937_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20937_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20858_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20937_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20937_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20937_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20937_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20935_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21085_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20935_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21085_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20935_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20935_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20914_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20936_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20914_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21167_2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20914_6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20804_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20914_5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21167_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20936_5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20976_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20976_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
contig_20974_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20974_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20974_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20974_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20974_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20806_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20916_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20916_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20916_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20916_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20972_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20972_3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20972_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20788_40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20788_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20970_4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_20970_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20970_6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20970_1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_20970_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20970_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20788_9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20788_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20788_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20910_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20877_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21000_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21000_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21000_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20877_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21000_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21002_1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21002_2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
contig_20809_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20809_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20809_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20809_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20809_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20809_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20809_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20809_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20809_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21008_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21008_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21008_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21047_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21047_2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_21041_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21041_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21041_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21041_1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20934_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20934_5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20934_6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20934_7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20934_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20934_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20934_3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20866_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21007_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21007_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21007_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21007_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21007_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20969_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20932_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20932_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20932_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20932_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20932_1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20930_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20930_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20930_3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20930_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20930_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21045_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21045_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21045_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20800_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21048_4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21048_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21048_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21048_1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21003_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
contig_21003_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
contig_21003_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21005_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21005_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21005_3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21005_1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21123_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20934_8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21123_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21123_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21121_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21121_3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21121_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21042_1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21042_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20932_4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20789_14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20789_15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20789_16,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20789_17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20789_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20789_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20789_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20789_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20789_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20789_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21164_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21164_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21164_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21129_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21129_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21129_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21162_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21162_3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21162_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20802_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20802_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20802_12,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21124_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21124_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20907_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20979_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20792_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20792_14,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20792_15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
contig_20792_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21166_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20792_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20792_11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21166_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20792_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20806_6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20806_7,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20806_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20806_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20806_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20806_3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20806_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20806_8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20806_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20804_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21094_1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_21094_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21094_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20804_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20804_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20804_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20804_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20804_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20804_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20804_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21120_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21120_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21120_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21169_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21169_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21169_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21126_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21098_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21098_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21126_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21022_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20866_1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20802_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20802_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20802_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20802_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20802_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20802_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20802_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21161_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20802_8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_21161_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_20800_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_20800_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20800_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20800_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20800_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20800_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21151_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20847_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20847_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20847_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20847_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20847_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20847_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20847_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20866_8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21151_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21209_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21209_2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_21209_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20845_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20845_4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20845_1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20845_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20845_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20842_10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20842_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
