,Position,Su13.BD.MLB.DD.MAG1-A,Su13.BD.MLB.DD.MAG1-C,Su13.BD.MLB.DD.MAG1-G,Su13.BD.MLB.DD.MAG1-T,Sp13.BD.MM15.DD.A.MAG1-A,Sp13.BD.MM15.DD.A.MAG1-C,Sp13.BD.MM15.DD.A.MAG1-G,Sp13.BD.MM15.DD.A.MAG1-T,Fa13.BD.MLB.SN.MAG1-A,Fa13.BD.MLB.SN.MAG1-C,Fa13.BD.MLB.SN.MAG1-G,Fa13.BD.MLB.SN.MAG1-T,Sp13.BD.MM110.DD.MAG1-A,Sp13.BD.MM110.DD.MAG1-C,Sp13.BD.MM110.DD.MAG1-G,Sp13.BD.MM110.DD.MAG1-T,Su13.BD.MM110.SN.C.MAG1-A,Su13.BD.MM110.SN.C.MAG1-C,Su13.BD.MM110.SN.C.MAG1-G,Su13.BD.MM110.SN.C.MAG1-T,Fa13.BD.MM15.DN.MAG1-A,Fa13.BD.MM15.DN.MAG1-C,Fa13.BD.MM15.DN.MAG1-G,Fa13.BD.MM15.DN.MAG1-T,Su13.BD.MM15.DN.MAG1-A,Su13.BD.MM15.DN.MAG1-C,Su13.BD.MM15.DN.MAG1-G,Su13.BD.MM15.DN.MAG1-T,Sp13.BD.MM110.SD.MAG1-A,Sp13.BD.MM110.SD.MAG1-C,Sp13.BD.MM110.SD.MAG1-G,Sp13.BD.MM110.SD.MAG1-T,Su13.BD.MM110.SD.MAG1-A,Su13.BD.MM110.SD.MAG1-C,Su13.BD.MM110.SD.MAG1-G,Su13.BD.MM110.SD.MAG1-T,Fa13.BD.MM15.SD.MAG1-A,Fa13.BD.MM15.SD.MAG1-C,Fa13.BD.MM15.SD.MAG1-G,Fa13.BD.MM15.SD.MAG1-T,Fa13.BD.MM110.SN.MAG1-A,Fa13.BD.MM110.SN.MAG1-C,Fa13.BD.MM110.SN.MAG1-G,Fa13.BD.MM110.SN.MAG1-T,Su13.BD.MM15.SN.C.MAG1-A,Su13.BD.MM15.SN.C.MAG1-C,Su13.BD.MM15.SN.C.MAG1-G,Su13.BD.MM15.SN.C.MAG1-T,Fa13.BD.MM110.SD.MAG1-A,Fa13.BD.MM110.SD.MAG1-C,Fa13.BD.MM110.SD.MAG1-G,Fa13.BD.MM110.SD.MAG1-T,Fa13.BD.MM110.DN.MAG1-A,Fa13.BD.MM110.DN.MAG1-C,Fa13.BD.MM110.DN.MAG1-G,Fa13.BD.MM110.DN.MAG1-T,Sp13.BD.MM15.SD.MAG1-A,Sp13.BD.MM15.SD.MAG1-C,Sp13.BD.MM15.SD.MAG1-G,Sp13.BD.MM15.SD.MAG1-T,Sp13.BD.MLB.SN.MAG1-A,Sp13.BD.MLB.SN.MAG1-C,Sp13.BD.MLB.SN.MAG1-G,Sp13.BD.MLB.SN.MAG1-T,Sp13.BD.MM15.SN.MAG1-A,Sp13.BD.MM15.SN.MAG1-C,Sp13.BD.MM15.SN.MAG1-G,Sp13.BD.MM15.SN.MAG1-T,Fa13.BD.MLB.DN.MAG1-A,Fa13.BD.MLB.DN.MAG1-C,Fa13.BD.MLB.DN.MAG1-G,Fa13.BD.MLB.DN.MAG1-T,Su13.BD.MLB.SD.C.MAG1-A,Su13.BD.MLB.SD.C.MAG1-C,Su13.BD.MLB.SD.C.MAG1-G,Su13.BD.MLB.SD.C.MAG1-T,Su13.BD.MM15.SD.MAG1-A,Su13.BD.MM15.SD.MAG1-C,Su13.BD.MM15.SD.MAG1-G,Su13.BD.MM15.SD.MAG1-T,Sp13.BD.MM110.SN.MAG1-A,Sp13.BD.MM110.SN.MAG1-C,Sp13.BD.MM110.SN.MAG1-G,Sp13.BD.MM110.SN.MAG1-T,Fa13.BD.MM15.SN.MAG1-A,Fa13.BD.MM15.SN.MAG1-C,Fa13.BD.MM15.SN.MAG1-G,Fa13.BD.MM15.SN.MAG1-T
contig_19657_2,271,0,0,1,1,0,0,3,1,0,0,42,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,17,0,0,0,16,1,0,0,4,0,0,0,0,0,0,0,5,0
contig_19657_2,280,0,0,1,0,0,0,4,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,4,0,0,0,4,2,0,0,18,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,5,0
contig_19657_2,283,0,0,1,0,0,0,3,0,1,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,19,0,4,0,11,0,0,0,4,0,0,0,1,0,0,0,5,0
contig_19657_2,286,0,0,1,0,0,0,3,0,33,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,2,0,0,0,3,0,18,0,0,0,6,2,7,0,4,0,0,0,1,0,0,0,5,0,0,0
contig_19657_2,289,0,0,1,0,0,2,1,0,0,34,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,2,0,0,0,3,0,0,18,0,0,0,14,1,0,0,4,0,0,0,1,0,0,0,5,0,0
contig_19657_2,294,1,0,0,0,1,0,0,0,35,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,0,0,19,0,0,0,9,0,7,0,4,0,0,0,1,0,0,0,3,0,2,0
contig_19657_2,297,0,0,1,0,0,0,1,0,34,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,1,0,19,0,0,0,5,0,11,0,4,0,0,0,1,0,0,0,5,0,0,0
contig_19657_2,304,1,0,0,0,0,0,1,0,34,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,18,0,0,0,8,0,6,0,4,0,0,0,1,0,0,0,6,0,0,0
contig_19657_2,310,0,0,1,0,0,0,1,0,0,0,1,32,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,0,18,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,3
contig_19657_2,313,1,0,1,0,1,0,0,0,1,0,33,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,18,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,3,0
contig_19657_2,314,0,1,1,0,0,0,1,0,0,33,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,1,0,0,18,0,0,0,6,1,0,0,4,0,0,0,1,0,0,0,3,0,0
contig_19657_2,315,1,0,0,1,1,0,0,0,1,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,0,18,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,3
contig_19657_2,319,1,0,1,0,2,0,0,0,33,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,1,0,15,0,1,0,5,0,2,0,2,0,2,0,1,0,0,0,1,0,2,0
contig_19657_2,337,0,2,0,0,0,3,0,0,1,36,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,0,0,1,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,1,0,0,4,3,0,0
contig_19657_2,346,0,2,0,0,0,3,0,0,0,34,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,6,0,1,0,2,0,18,0,1,0,9,0,2,0,6,0,0,0,4,0,0,0,3,0,4
contig_19657_2,350,0,0,0,2,0,0,0,3,0,0,0,37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,5,0,0,0,19,0,0,0,10,0,0,0,6,0,0,0,4,0,4,0,3
contig_19657_2,354,0,0,2,0,3,0,0,0,5,0,30,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,10,0,3,0,2,0,1,0,18,0,1,0,9,0,2,0,4,0,0,0,4,0,2,0,5,0
contig_19657_2,379,0,3,1,0,0,5,0,0,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,17,1,0,0,6,2,0,0,2,2,0,0,3,0,0,0,1,2,0
contig_19657_2,385,0,0,4,0,0,0,7,0,0,0,28,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,16,1,0,0,8,0,0,0,8,2,0,0,3,0,0,0,3,2
contig_19657_2,388,0,2,2,0,0,5,0,0,1,26,3,0,2,4,1,0,0,2,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,3,0,0,0,16,1,0,0,5,1,0,0,8,0,0,0,2,1,0,0,3,2,0
contig_19657_2,391,1,0,0,8,0,0,0,5,0,0,0,30,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,2,6,0,0,0,6,0,0,0,11,0,0,0,17,1,0,0,5,0,0,0,8,3,0,0,0,0,0,0,5
contig_19657_2,397,13,0,2,0,5,0,0,0,30,0,1,0,7,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,13,0,0,0,23,0,1,0,11,0,2,0,8,0,0,0,2,0,1,0,3,0,2,0
contig_19657_2,400,0,0,15,0,0,0,3,0,0,0,31,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,25,0,0,0,4,0,0,0,0,0,0,0,9,0,2,0,4,0,0,0,13,0,0,0,24,0,0,0,13,0,0,0,6,0,0,0,3,0,0,0,5,0
contig_19657_2,402,0,15,0,0,0,2,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,13,0,0,0,24,0,0,0,13,0,0,0,0,0,2,0,3,0,0,0,3,0,0
contig_19657_2,403,15,0,0,0,2,0,0,0,29,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,13,0,0,0,22,0,1,0,13,0,1,0,2,0,0,0,3,0,0,0,3,0,0,0
contig_19657_2,415,0,6,0,2,0,2,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,0,18,0,1,0,6,0,3,0,0,0,1,0,2,0,1,0,3,0,0
contig_19657_2,419,0,9,0,0,0,3,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,9,0,0,0,1,2,0,0,2,0,0,0,3,0,0
contig_19657_2,421,0,9,0,0,0,3,0,0,0,29,0,0,0,1,1,0,0,12,0,0,0,4,0,0,0,22,0,0,0,3,0,0,0,18,0,0,0,12,0,0,0,14,0,0,0,9,0,0,0,14,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,9,0,0,0,4,1,0,0,2,0,0,0,5,2,0
contig_19657_2,424,0,0,9,0,0,0,2,1,0,0,29,0,0,0,2,0,0,0,12,0,0,0,4,0,0,0,22,0,0,0,3,0,0,0,18,0,0,0,12,0,0,0,14,0,0,0,9,0,0,1,14,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,4,0,0,0,18,0,0,0,11,0,0,1,4,0,0,0,2,0,0,2,5,0
contig_19657_2,427,0,4,0,5,0,1,0,2,0,20,0,9,0,1,0,1,0,12,0,0,0,4,0,0,0,22,0,0,0,0,0,3,0,18,0,0,0,12,0,0,0,14,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,4,0,17,0,1,0,9,0,2,0,5,0,0,0,2,0,0,0,7,0,0
contig_19657_2,460,1,0,8,0,0,0,1,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0
contig_19657_2,463,7,0,1,0,1,0,0,0,32,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,2,0,17,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
contig_19657_2,469,0,0,0,10,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0
contig_19657_2,472,10,0,0,0,1,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,2,0,2,19,2,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
contig_19657_2,475,0,0,10,0,0,0,1,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,4,0,0,0,2,22,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,2,0
contig_19657_2,484,0,10,2,0,0,0,0,0,0,36,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,1,1,0,0,24,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,2,0,0
contig_19657_2,493,0,1,9,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,22,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_19657_2,496,0,9,0,1,0,0,0,0,1,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,21,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
contig_19657_2,499,8,0,2,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,21,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
contig_19657_2,529,0,0,1,5,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,5,0,0,0,2,0,0,0,23,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0
contig_19657_2,534,0,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,23,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19657_2,538,0,0,7,0,0,0,1,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,3,0,0,2,0,0,0,0,23,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19657_2,541,0,6,0,0,0,1,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,1,0,0,0,2,0,23,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0
contig_19657_2,550,0,0,9,0,0,0,1,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,2,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0
contig_19657_2,556,0,0,9,0,1,0,2,0,0,0,27,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,24,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0
contig_19657_2,559,0,0,10,0,0,0,3,0,0,0,27,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,24,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,0
contig_19657_2,564,6,0,0,0,3,0,0,0,28,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0,4,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,2,0,24,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0
contig_19657_2,568,0,5,0,0,1,2,0,0,1,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,22,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19657_2,577,5,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,2,0,0,21,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
contig_19657_2,580,5,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,19,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
contig_19657_2,604,0,2,0,5,0,0,0,6,0,0,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,10,0,3,0,14,0,0,0,20,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
contig_19657_2,610,1,0,8,0,0,0,4,0,8,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,9,0,5,0,8,0,7,0,14,0,3,0,4,0,1,0,2,0,0,0,2,0,0,0,0,0
contig_19657_2,628,4,0,2,0,1,0,0,0,19,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,1,4,0,10,0,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
contig_19657_2,631,0,5,1,0,0,3,0,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,16,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0
contig_19657_2,659,0,2,0,3,0,0,0,1,0,6,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,2,0,4,0,16,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0
contig_19657_2,680,6,0,0,0,1,0,0,0,35,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,3,0,18,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
contig_19657_2,681,0,6,0,0,0,1,0,0,0,35,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,3,0,18,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0
contig_19657_2,691,0,0,0,5,0,0,0,2,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,4,0,2,0,14,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
contig_19657_2,699,0,0,5,0,0,0,2,0,0,0,24,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,12,3,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
contig_19657_2,795,0,0,0,6,0,0,0,1,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,2,0,0,16,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0
contig_19657_2,803,0,0,1,5,0,0,1,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,0,2,11,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
contig_19657_2,804,0,6,0,1,0,0,0,1,0,16,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,2,0,11,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_19657_2,811,0,6,1,0,0,0,1,0,0,18,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,10,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19657_2,820,0,1,6,0,0,1,2,0,0,15,19,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,3,10,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
