,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_19439_3,447,0.0,0.0,1.0,0.0,0.912,0.0,0.088,0.0,0.48,0.0,0.52,0.0,0.372,0.0,0.628,0.0,1.0,0.0,0.0,0.0,0.572,0.0,0.428,0.0
contig_19439_3,450,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.136,0.028,0.836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.864,0.004,0.132,0.0
contig_19265_1,37,0.032,0.276,0.668,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008,0.012,0.972,0.008
contig_19265_1,54,0.22,0.048,0.668,0.064,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18,0.024,0.768,0.028
contig_19265_1,108,0.0,0.0,0.004,0.996,0.0,0.996,0.0,0.004,0.0,0.484,0.0,0.516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19265_1,138,0.012,0.008,0.072,0.908,0.0,0.0,0.016,0.984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.048,0.044,0.156,0.752
contig_19265_1,194,0.02,0.844,0.004,0.132,0.008,0.16,0.0,0.832,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.484,0.024,0.452
contig_19265_1,204,0.0,0.0,1.0,0.0,0.0,0.984,0.004,0.012,0.004,0.992,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.588,0.32,0.044
contig_19265_1,205,0.0,1.0,0.0,0.0,0.0,0.008,0.004,0.988,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.064,0.256,0.108,0.572
contig_19265_1,216,0.108,0.024,0.032,0.836,0.24,0.604,0.084,0.072,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.644,0.076,0.176,0.104
contig_19265_1,218,0.084,0.444,0.08,0.392,0.028,0.108,0.036,0.828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.092,0.436,0.12,0.352
contig_19265_1,219,0.012,0.06,0.876,0.052,0.056,0.624,0.052,0.268,0.0,0.852,0.008,0.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.068,0.404,0.172,0.356
contig_19265_1,222,0.396,0.168,0.12,0.316,0.42,0.496,0.004,0.08,0.016,0.012,0.0,0.972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304,0.496,0.052,0.148
contig_19265_1,232,0.132,0.36,0.388,0.12,0.068,0.26,0.62,0.052,0.084,0.36,0.484,0.072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14,0.312,0.432,0.116
contig_19265_1,234,0.372,0.396,0.124,0.108,0.26,0.612,0.06,0.068,0.412,0.444,0.072,0.072,0.02,0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.412,0.172,0.116
contig_19265_1,237,0.096,0.428,0.08,0.396,0.048,0.416,0.04,0.496,0.076,0.408,0.064,0.452,0.0,0.068,0.0,0.932,0.0,1.0,0.0,0.0,0.14,0.324,0.1,0.436
contig_19265_1,246,0.024,0.136,0.828,0.012,0.0,0.0,1.0,0.0,0.024,0.688,0.252,0.036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024,0.176,0.78,0.02
contig_19265_1,248,0.02,0.052,0.916,0.012,0.0,0.0,1.0,0.0,0.028,0.74,0.22,0.012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024,0.16,0.796,0.02
contig_19265_1,254,0.032,0.94,0.02,0.008,0.0,1.0,0.0,0.0,0.936,0.06,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.244,0.7,0.04,0.016
contig_19265_1,256,0.804,0.012,0.164,0.02,1.0,0.0,0.0,0.0,0.24,0.02,0.724,0.016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.792,0.016,0.172,0.02
contig_19265_1,258,0.004,0.06,0.936,0.0,0.024,0.024,0.952,0.0,0.048,0.108,0.828,0.016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12,0.56,0.272,0.048
contig_19265_1,267,0.672,0.084,0.092,0.152,0.996,0.0,0.0,0.004,0.228,0.112,0.0,0.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.416,0.164,0.056,0.364
contig_19265_1,273,0.312,0.144,0.356,0.188,0.908,0.024,0.036,0.032,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.432,0.108,0.36,0.1
contig_19265_1,300,0.0,0.004,0.0,0.996,0.02,0.076,0.712,0.192,0.004,0.236,0.112,0.648,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.02,0.516,0.224,0.24
contig_19265_1,312,0.004,0.004,0.988,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.236,0.028,0.676,0.06
contig_19265_1,322,0.488,0.0,0.504,0.008,1.0,0.0,0.0,0.0,0.148,0.0,0.852,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_19265_1,323,0.004,0.452,0.516,0.028,0.0,0.0,1.0,0.0,0.0,0.816,0.184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,330,0.212,0.008,0.764,0.016,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.316,0.0,0.684,0.0
contig_19265_1,337,0.484,0.092,0.068,0.356,0.984,0.004,0.0,0.012,0.808,0.0,0.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.352,0.076,0.012,0.56
contig_19265_1,342,0.548,0.132,0.22,0.1,1.0,0.0,0.0,0.0,0.028,0.0,0.972,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984,0.004,0.012,0.0
contig_19265_1,348,0.112,0.424,0.124,0.34,0.0,0.98,0.0,0.02,0.0,0.044,0.008,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044,0.0,0.956
contig_19265_1,351,0.156,0.288,0.188,0.368,0.0,0.996,0.004,0.0,0.024,0.456,0.008,0.512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004
contig_19265_1,354,0.156,0.392,0.168,0.284,0.0,0.004,0.0,0.996,0.008,0.52,0.008,0.464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012,0.0,0.988
contig_19265_1,355,0.332,0.276,0.196,0.196,0.996,0.004,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.012,0.0,0.008
contig_19265_1,363,0.068,0.248,0.076,0.608,0.004,0.028,0.0,0.968,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19265_1,370,0.468,0.064,0.104,0.364,0.944,0.0,0.0,0.056,0.676,0.0,0.004,0.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.408,0.0,0.0,0.592
contig_19265_1,371,0.528,0.332,0.084,0.056,0.908,0.092,0.0,0.0,0.444,0.556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.716,0.284,0.0,0.0
contig_19265_1,390,0.036,0.028,0.92,0.016,0.0,0.0,1.0,0.0,0.004,0.016,0.976,0.004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008,0.052,0.908,0.032
contig_19265_1,393,0.0,0.0,0.228,0.772,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.82,0.18
contig_19265_1,396,0.008,0.984,0.008,0.0,0.0,1.0,0.0,0.0,0.736,0.252,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.272,0.64,0.084,0.004
contig_19265_1,441,0.144,0.232,0.516,0.108,0.004,0.08,0.912,0.004,0.0,0.892,0.108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012,0.132,0.848,0.008
contig_19265_1,468,0.224,0.084,0.6,0.092,0.004,0.004,0.988,0.004,0.972,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.164,0.064,0.704,0.068
contig_19265_1,477,0.276,0.032,0.644,0.048,0.012,0.004,0.98,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.612,0.044,0.3,0.044
contig_19265_1,480,0.008,0.32,0.604,0.068,0.0,0.012,0.984,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.048,0.44,0.428,0.084
contig_19265_1,483,0.0,0.08,0.008,0.912,0.0,0.048,0.0,0.952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.68,0.024,0.248
contig_19265_1,489,0.692,0.088,0.196,0.024,0.072,0.076,0.852,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.932,0.0,0.068,0.0
contig_19265_1,492,0.372,0.02,0.584,0.024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.672,0.016,0.28,0.032
contig_19265_1,501,0.008,0.072,0.916,0.004,0.0,0.028,0.972,0.0,0.0,0.68,0.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.276,0.716,0.004
contig_19265_1,506,0.008,0.484,0.488,0.02,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.848,0.144,0.004
contig_19265_1,507,0.0,0.612,0.38,0.008,0.0,0.72,0.02,0.26,0.0,0.004,0.0,0.996,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.116,0.508,0.376
contig_19265_1,510,0.012,0.004,0.984,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.516,0.028,0.424,0.032
contig_19265_1,513,0.0,0.252,0.744,0.004,0.0,0.996,0.004,0.0,0.0,0.06,0.896,0.044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.02,0.94
contig_19265_1,516,0.012,0.74,0.248,0.0,0.004,0.004,0.116,0.876,0.104,0.0,0.876,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.44,0.272,0.104,0.184
contig_19265_1,522,0.216,0.0,0.784,0.0,0.0,0.0,1.0,0.0,0.632,0.0,0.368,0.0,0.368,0.0,0.632,0.0,0.0,0.0,1.0,0.0,0.38,0.008,0.604,0.008
contig_19265_1,528,0.0,0.648,0.0,0.352,0.0,0.312,0.0,0.688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016,0.276,0.008,0.7
contig_19265_1,531,0.012,0.832,0.156,0.0,0.0,0.936,0.064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.028,0.236,0.708,0.028
contig_19265_1,534,0.02,0.012,0.96,0.008,0.004,0.0,0.996,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.088,0.024,0.856,0.032
contig_19265_1,537,0.0,0.008,0.984,0.008,0.0,0.996,0.004,0.0,0.996,0.0,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.032,0.128,0.792,0.048
contig_19265_1,538,0.004,0.012,0.004,0.98,0.96,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.028,0.04,0.848
contig_19265_1,539,0.012,0.984,0.0,0.004,0.536,0.464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.496,0.472,0.024,0.008
contig_19265_1,540,0.004,0.688,0.012,0.296,0.0,0.16,0.0,0.84,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.132,0.004,0.852
contig_19265_1,546,0.004,0.832,0.112,0.052,0.0,0.008,0.992,0.0,0.0,0.12,0.0,0.88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.736,0.172,0.084
contig_19265_1,552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.076,0.016,0.904,0.004
contig_19265_1,555,0.0,0.152,0.0,0.848,0.0,1.0,0.0,0.0,0.004,0.952,0.0,0.044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.544,0.284,0.0,0.172
contig_19265_1,556,0.0,0.992,0.004,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.972
contig_19265_1,558,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,564,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,570,0.0,0.996,0.0,0.004,0.0,0.736,0.0,0.264,0.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.372,0.0,0.628
contig_19265_1,574,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012,0.0
contig_19265_1,578,0.0,0.928,0.0,0.072,0.0,0.0,0.0,1.0,0.0,0.904,0.0,0.096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.9
contig_19265_1,582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.052,0.944,0.004,0.0
contig_19265_1,588,0.0,0.66,0.008,0.332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992
contig_19265_1,592,0.0,0.168,0.008,0.824,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_19265_1,594,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,595,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.952,0.0,0.048
contig_19265_1,597,0.0,0.772,0.228,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.004,0.992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028,0.044,0.656,0.272
contig_19265_1,603,0.992,0.004,0.0,0.004,1.0,0.0,0.0,0.0,0.972,0.0,0.028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.0,0.976,0.0
contig_19265_1,609,0.0,0.016,0.856,0.128,0.0,0.0,1.0,0.0,0.0,0.02,0.94,0.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.98,0.004,0.008
contig_19265_1,612,0.16,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.844,0.156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,618,0.0,1.0,0.0,0.0,0.0,0.412,0.0,0.588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.668,0.0,0.332
contig_19265_1,619,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.84,0.0
contig_19265_1,621,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.904,0.096
contig_19265_1,624,0.0,0.204,0.768,0.028,0.0,0.448,0.0,0.552,0.0,0.836,0.116,0.048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.72,0.008,0.272
contig_19265_1,630,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0
contig_19265_1,636,0.0,0.048,0.0,0.952,0.0,0.948,0.0,0.052,0.004,0.62,0.004,0.372,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.076,0.0,0.924
contig_19265_1,657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.132,0.868,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.856,0.136
contig_19265_1,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.02,0.0,0.976
contig_19265_1,726,0.0,0.02,0.116,0.864,0.0,0.828,0.168,0.004,0.0,0.76,0.236,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.024,0.356,0.464,0.156
contig_19265_1,729,0.816,0.148,0.012,0.024,0.0,0.0,1.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_1,735,0.028,0.888,0.008,0.076,0.0,0.0,1.0,0.0,0.0,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.944,0.04
contig_19265_1,738,0.62,0.064,0.224,0.092,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.496,0.0,0.504
contig_19265_1,739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,741,0.0,0.972,0.012,0.016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,747,0.0,0.908,0.004,0.088,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_1,753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,768,0.0,0.016,0.936,0.048,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19265_1,774,0.0,0.988,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.968,0.032,0.0,0.0,0.028,0.972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,775,0.0,0.716,0.18,0.104,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_19265_1,777,0.036,0.332,0.608,0.024,0.0,0.0,1.0,0.0,0.0,0.96,0.008,0.032,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,780,0.004,0.964,0.008,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,789,0.0,0.904,0.0,0.096,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.236,0.764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.728,0.272,0.0
contig_19265_1,805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_19265_1,807,0.0,0.432,0.568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.0,0.56
contig_19265_1,810,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.948,0.0,0.0,0.052
contig_19265_1,813,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,816,0.796,0.204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19265_1,822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_19265_1,825,0.0,0.092,0.0,0.908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,831,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,834,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.884,0.0,0.116
contig_19265_1,837,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,840,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.156,0.0,0.844
contig_19265_1,843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.288,0.712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.996,0.004
contig_19265_1,846,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,849,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,852,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19265_1,855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.408,0.0,0.592,0.0
contig_19265_1,856,0.892,0.108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_19265_1,858,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_1,859,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0
contig_19265_1,861,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19265_1,864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_1,871,0.524,0.0,0.476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.456,0.0,0.544,0.0
contig_19265_1,873,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.66,0.0
contig_19265_1,876,0.996,0.0,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996
