,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_20045_1,223,0,0,0,16,4,0,2,60,0,0,1,2,9,0,11,4,0,3,0,1,2,0,2,57,0,0,0,0,1,0,1,12,0,5,0,17,0,1,2,3,0,4,0,1,2,0,0,18,5,0,1,21,0,0,0,0,0,0,2,0,0,0,5,1,1,0,2,5,0,0,0,3,0,0,11,28,4,3,0,4,1,0,2,93,2,0,3,9,0,0,0,0
contig_20045_1,226,0,0,15,1,5,0,57,2,0,0,3,0,20,0,4,0,0,0,4,0,0,0,57,4,0,0,0,0,0,0,13,1,1,0,22,0,0,0,6,0,0,0,5,0,2,0,18,1,1,1,22,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,36,3,0,0,10,0,0,0,92,4,5,0,10,0,0,0,0,0
contig_20045_1,229,0,16,0,0,0,60,4,1,0,2,0,1,0,16,0,9,0,3,0,1,0,54,5,0,0,0,0,0,0,14,0,0,0,16,1,6,0,5,0,1,0,3,0,3,0,20,0,1,2,21,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,7,1,0,0,1,0,0,0,39,2,0,0,6,1,3,0,90,6,0,0,13,1,1,0,0,0,0
contig_20045_1,232,16,0,0,0,65,0,2,0,2,0,1,0,30,0,2,0,3,0,1,0,57,0,2,0,0,0,0,0,12,0,1,0,19,0,5,0,7,0,0,0,5,0,1,0,21,0,0,0,23,0,4,0,0,0,0,0,2,0,0,0,5,0,0,0,7,0,1,0,1,0,0,0,44,0,0,0,9,0,1,0,96,0,3,0,13,0,2,0,0,0,0,0
contig_20045_1,235,0,0,16,0,2,0,67,0,1,0,2,0,0,0,33,0,0,0,5,0,2,0,57,0,0,0,0,0,1,0,12,0,0,0,27,0,0,0,7,0,0,0,6,0,0,0,21,0,1,0,26,0,0,0,0,0,0,0,3,0,0,0,5,0,1,0,7,0,0,0,1,0,0,0,45,0,0,0,10,0,1,0,95,0,0,0,15,0,0,0,0,0
contig_20045_1,238,0,0,16,0,0,4,64,0,0,1,2,0,4,23,10,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0,14,0,0,1,26,0,0,0,8,0,0,1,5,0,0,2,19,0,0,2,24,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,2,0,0,0,47,0,0,0,10,0,0,0,93,0,0,5,10,0,0,0,0,0
contig_20045_1,241,0,15,0,0,0,67,0,3,0,3,0,0,1,29,0,8,0,6,0,0,0,62,0,0,0,0,0,0,0,13,0,0,0,27,0,0,0,9,0,0,0,6,0,0,1,19,0,2,0,25,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,2,0,0,0,47,0,0,0,10,0,0,0,93,0,0,0,13,0,2,0,0,0,0
contig_20045_1,244,0,0,14,1,0,0,70,0,1,0,2,0,4,0,35,0,3,0,3,0,0,0,61,0,0,0,0,0,0,0,13,0,0,0,28,0,0,0,9,0,1,0,5,0,0,0,22,0,3,0,22,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,7,0,0,0,2,0,0,0,43,3,4,0,6,0,0,0,94,0,0,0,15,0,0,0,0,0
contig_20045_1,247,0,12,0,0,0,67,0,5,0,2,0,1,0,15,0,24,0,1,0,5,0,62,0,0,0,0,0,0,0,12,0,0,0,22,0,6,0,7,0,2,0,5,0,1,0,19,0,3,0,20,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,1,0,2,0,0,0,45,0,0,0,5,0,5,0,91,0,2,0,9,0,6,0,0,0,0
contig_20045_1,250,0,0,12,0,0,0,70,0,0,0,3,0,0,0,37,4,0,0,6,0,0,0,61,0,0,0,0,0,0,0,11,0,0,0,27,0,0,0,8,0,0,0,6,0,0,0,21,0,0,0,25,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,2,0,0,0,44,0,0,0,10,0,0,0,90,0,0,0,15,0,0,0,0,0
contig_20045_1,253,0,12,0,0,0,63,0,6,0,2,0,1,0,22,0,21,0,6,0,0,0,61,0,0,0,0,0,0,0,10,0,0,0,25,0,1,0,6,0,2,0,6,0,0,0,19,0,2,0,25,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,52,0,0,0,8,0,2,0,85,0,0,0,12,0,4,0,0,0,0
contig_20045_1,256,12,0,0,0,62,2,5,0,2,0,1,0,19,3,21,1,5,0,1,0,64,0,0,1,0,0,0,0,7,0,0,2,19,1,8,0,6,0,1,1,2,0,4,0,16,0,3,0,23,0,6,0,0,0,0,0,0,3,0,0,0,4,0,0,4,2,1,0,2,0,2,0,31,17,0,1,3,0,7,0,84,0,0,0,12,0,4,0,0,0,0,0
contig_20045_1,259,0,0,12,0,2,1,66,0,1,0,4,0,15,2,27,0,0,0,6,0,0,1,65,0,0,0,0,0,0,0,9,0,0,0,25,1,0,0,8,0,0,0,6,0,2,0,17,0,2,0,28,0,0,0,0,0,0,0,3,0,0,0,6,0,1,0,6,0,0,0,4,0,0,0,49,0,0,0,10,0,0,0,85,0,2,0,15,0,0,0,0,0
contig_20045_1,262,0,13,0,0,0,69,0,1,0,5,0,0,0,34,0,11,0,7,0,0,0,71,0,0,0,0,0,0,0,9,0,0,0,28,0,0,0,8,0,0,0,6,0,0,0,20,0,0,0,28,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,0,4,0,0,0,48,0,1,0,6,0,4,0,86,0,0,0,16,0,0,0,0,0,0
contig_20045_1,265,0,0,13,0,0,2,70,0,0,0,4,1,17,2,24,4,0,0,7,0,0,0,73,0,0,0,0,0,2,0,7,0,0,0,36,0,1,0,7,0,0,0,13,0,0,0,20,0,2,0,28,1,0,0,0,0,3,0,0,0,5,0,4,0,2,1,6,0,0,0,4,0,25,0,27,0,4,0,14,0,0,0,92,0,1,1,13,0,0,0,0,0
contig_20045_1,268,13,0,0,0,76,0,2,0,5,0,0,0,40,0,6,0,4,0,3,0,74,0,0,0,0,0,0,0,7,0,2,0,36,0,0,0,7,0,1,0,12,0,1,0,20,0,0,0,30,0,2,0,0,0,0,0,5,0,0,0,10,0,0,0,9,0,0,0,4,0,0,0,51,0,3,0,16,0,4,0,91,0,0,0,14,0,1,0,0,0,0,0
contig_20045_1,271,0,13,0,0,0,82,0,0,0,5,0,0,0,46,0,0,1,5,0,0,0,73,0,0,0,0,0,0,0,10,0,0,11,26,0,0,1,7,0,0,2,10,0,0,1,18,0,0,0,32,0,0,0,0,0,0,0,5,0,0,1,9,0,0,0,9,0,0,2,2,0,0,0,54,0,0,3,17,0,0,0,93,0,0,0,14,0,0,0,0,0,0
contig_20045_1,274,0,13,0,0,1,82,0,0,0,5,0,0,10,35,1,0,0,6,0,0,0,72,0,0,0,0,0,0,0,10,0,0,0,37,0,0,0,8,0,0,0,12,0,0,3,16,0,0,1,32,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,4,0,0,0,46,0,0,0,20,0,0,0,92,0,1,2,13,0,0,0,0,0,0
contig_20045_1,277,13,0,0,0,82,0,3,0,1,0,0,0,25,0,20,0,5,0,1,0,71,0,0,0,0,0,0,0,10,0,0,0,29,0,6,0,5,0,1,0,10,0,2,0,15,0,4,0,29,0,4,0,0,0,0,0,2,0,0,0,3,0,1,0,6,0,0,0,0,0,4,0,27,0,0,0,17,0,3,0,94,0,0,0,12,0,3,0,0,0,0,0
contig_20045_1,280,13,0,0,0,76,0,9,0,1,0,0,0,16,0,25,0,0,0,6,0,65,0,5,0,0,0,0,0,11,0,0,0,16,0,19,0,4,0,3,0,8,0,4,0,14,0,5,0,25,0,8,0,2,0,0,0,2,0,0,0,2,0,2,0,5,0,2,0,4,0,2,0,24,0,2,0,16,0,4,0,90,0,9,0,9,0,5,0,0,0,0,0
contig_20045_1,283,13,0,0,0,85,0,2,1,1,0,0,0,33,0,6,0,0,0,6,0,66,0,0,0,0,0,0,0,12,0,0,0,20,0,14,0,4,0,3,0,9,0,3,0,17,0,2,0,31,0,1,0,2,0,0,0,2,0,0,0,3,0,1,0,4,0,1,0,2,0,2,0,25,0,0,0,16,0,4,0,95,0,1,0,13,0,0,0,0,0,0,0
contig_20045_1,292,0,0,12,0,0,1,85,1,0,0,0,0,0,0,13,8,0,0,7,0,0,0,62,1,0,0,0,0,0,0,12,0,4,0,23,0,2,0,5,0,0,0,4,0,0,1,14,3,0,0,34,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,25,0,0,0,8,0,0,1,93,0,0,0,15,2,0,0,0,0
contig_20045_1,295,0,0,12,0,0,2,86,0,0,0,0,0,0,8,15,0,0,0,5,0,0,0,62,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,8,0,0,0,3,0,0,3,14,0,0,1,32,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,23,0,0,0,10,0,0,0,92,0,0,2,14,0,0,0,0,0
contig_20045_1,298,0,12,0,0,3,87,0,0,0,0,0,0,2,21,0,0,2,3,0,0,0,63,0,0,0,0,0,0,0,12,0,0,6,21,0,0,0,9,0,0,0,3,0,0,1,16,0,0,0,33,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,23,0,0,1,12,0,0,1,94,0,0,0,15,0,0,0,0,0,0
contig_20045_1,301,1,0,11,0,19,1,72,0,0,0,0,0,0,8,15,0,0,0,5,0,11,0,48,2,0,0,0,0,3,0,7,0,1,3,22,0,0,2,5,0,0,0,3,0,3,3,10,0,0,1,31,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,5,0,18,0,0,0,12,0,17,0,80,0,3,2,10,0,0,0,0,0
contig_20045_1,303,0,10,0,1,0,72,0,20,0,0,0,0,0,23,0,0,0,3,0,2,0,51,0,11,0,0,0,0,0,7,0,3,0,25,0,1,0,7,0,0,0,2,0,1,0,12,0,3,0,31,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,18,0,5,0,12,0,0,0,80,0,16,0,13,0,3,0,0,0,0
contig_20045_1,304,0,1,10,0,5,21,59,8,0,0,0,0,3,8,12,0,2,0,3,0,0,11,50,1,0,0,0,0,0,3,6,1,6,4,16,0,0,2,5,0,0,0,3,0,1,6,8,0,2,1,27,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,4,0,0,5,14,4,0,0,12,0,2,16,76,3,0,5,11,0,0,0,0,0
contig_20045_1,310,0,0,12,0,9,0,88,0,0,0,4,0,0,0,23,0,0,0,6,0,3,0,60,0,0,0,0,0,0,0,10,0,1,0,27,0,0,0,7,0,0,0,5,0,1,0,15,0,0,0,31,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,1,0,25,0,0,0,12,0,4,0,99,0,0,0,15,0,0,0,0,0
contig_20045_1,312,11,0,0,0,93,1,2,0,4,0,0,0,11,0,8,0,6,0,0,0,63,0,0,0,0,0,0,0,10,0,0,0,27,0,0,0,7,0,0,0,5,0,0,0,11,0,3,0,22,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,25,0,0,0,10,0,0,0,103,0,0,0,12,0,1,0,0,0,0,0
contig_20045_1,313,0,0,10,0,0,1,96,0,0,0,4,0,0,0,19,0,2,0,3,1,0,0,63,0,0,0,0,0,0,0,10,0,0,0,24,3,0,0,6,2,1,2,2,0,0,0,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,25,0,0,0,10,0,0,0,102,0,0,0,13,0,0,0,0,0
contig_20045_1,319,0,9,0,0,0,96,1,0,0,5,0,0,1,8,6,0,0,7,0,0,0,64,0,0,0,0,0,0,0,10,0,0,0,26,0,0,0,8,0,0,0,5,0,0,0,12,2,0,0,22,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,28,0,0,0,5,0,0,0,103,0,0,0,12,0,0,0,0,0,0
contig_20045_1,320,9,0,0,0,98,0,1,0,5,0,0,0,8,0,7,0,7,0,0,0,65,0,0,0,0,0,0,0,10,0,0,0,26,0,0,0,8,0,0,0,4,0,0,0,12,0,2,0,22,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,27,0,0,0,5,0,0,0,101,0,0,0,12,0,0,0,0,0,0,0
contig_20045_1,322,0,9,0,0,4,95,0,0,0,5,0,0,1,15,0,0,2,5,0,0,0,63,0,0,0,0,0,0,0,10,0,0,4,21,0,0,0,8,0,0,0,4,0,0,1,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,28,0,0,0,5,0,0,1,99,0,0,0,13,0,0,0,0,0,0
contig_20045_1,324,9,0,0,0,95,0,3,0,5,0,0,0,15,0,1,0,3,0,3,0,64,0,0,0,0,0,0,0,11,0,0,0,21,0,4,0,8,0,0,0,4,0,0,0,13,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,28,0,0,0,5,0,0,0,97,0,1,0,13,0,0,0,0,0,0,0
contig_20045_1,325,9,0,0,0,96,3,0,0,5,0,0,0,14,1,0,0,3,3,0,0,64,0,0,0,0,0,0,0,11,0,0,0,21,4,0,0,9,0,0,0,4,0,0,0,14,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,27,0,0,0,5,0,0,0,97,1,0,0,15,0,0,0,0,0,0,0
contig_20045_1,327,0,0,0,8,0,3,0,97,0,0,0,1,0,1,0,14,0,3,0,3,0,0,0,63,0,0,0,0,0,0,0,11,0,4,0,21,0,0,0,9,0,0,0,4,0,1,0,14,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,29,0,0,0,6,0,1,0,100,0,0,0,14,0,0,0,0
contig_20045_1,328,0,0,8,0,3,0,97,0,0,0,1,0,1,0,14,0,1,0,5,0,0,0,63,0,0,0,0,0,0,0,11,0,4,0,21,0,0,0,9,0,0,0,4,0,1,0,14,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,29,0,0,0,6,0,2,0,99,0,0,0,14,0,0,0,0,0
contig_20045_1,337,0,0,8,0,6,1,94,0,0,0,1,0,3,0,9,0,4,0,2,0,5,0,57,0,0,0,0,0,0,0,13,0,14,1,16,0,2,0,6,0,1,0,3,0,0,0,15,0,5,0,16,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,6,0,0,0,2,0,2,0,26,0,2,0,8,0,5,0,92,0,1,0,13,0,0,0,0,0
contig_20045_1,340,2,7,0,0,3,98,0,1,0,1,0,0,1,10,0,1,1,3,1,1,0,62,0,0,0,0,0,0,0,13,0,0,7,17,6,0,0,6,1,1,0,1,3,0,1,13,2,0,0,19,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,28,0,0,3,4,3,0,1,97,0,0,0,13,0,0,0,0,0,0
contig_20045_1,346,9,0,0,0,96,0,6,1,1,0,0,0,11,0,1,0,6,1,0,0,54,0,4,0,0,0,0,0,12,0,0,0,29,0,1,0,7,0,0,0,2,0,2,0,15,0,1,0,20,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,26,0,1,0,9,1,0,0,90,0,7,0,12,0,0,0,0,0,0,0
contig_20045_1,349,0,9,0,0,0,101,0,1,0,1,0,0,0,12,0,0,0,7,0,0,0,57,0,0,0,0,0,0,0,10,0,2,0,31,0,0,0,7,0,0,0,4,0,0,0,16,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,27,0,0,0,10,0,0,0,91,0,2,0,13,0,0,0,0,0,0
contig_20045_1,351,8,0,0,0,98,1,5,0,1,0,0,0,11,0,1,0,6,0,1,0,51,1,5,0,1,0,0,0,12,0,0,0,24,0,4,0,7,0,1,0,3,0,1,0,16,0,0,0,16,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,5,0,1,0,2,0,0,0,26,0,2,0,10,0,0,0,89,0,5,0,12,0,1,1,0,0,0,0
contig_20045_1,352,0,8,0,0,0,99,0,6,0,3,0,0,0,12,0,0,0,5,0,2,0,56,0,2,0,1,0,0,0,12,0,0,0,19,0,9,0,7,0,2,0,1,0,3,0,14,0,2,0,19,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,5,0,1,0,0,0,2,0,29,0,0,0,8,0,2,0,92,0,1,0,15,0,0,0,0,0,0
contig_20045_1,357,1,0,6,0,19,0,85,0,1,0,2,0,2,0,10,0,2,0,5,0,7,0,52,0,0,0,1,0,1,0,9,0,9,0,19,0,1,0,7,0,1,0,3,0,2,0,17,0,3,0,19,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,3,0,2,0,0,0,5,0,25,0,5,0,4,0,14,0,82,0,0,0,17,0,0,0,0,0
contig_20045_1,360,0,0,8,0,2,0,103,0,0,0,3,0,0,0,9,0,0,0,7,0,1,0,56,0,0,0,1,0,0,0,9,0,0,0,31,0,0,0,8,0,0,0,2,0,0,0,18,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,3,0,0,0,0,0,2,0,27,0,0,0,9,0,1,0,95,0,0,0,17,0,0,0,0,0
contig_20045_1,361,2,0,0,6,3,5,2,95,0,0,0,3,3,1,3,3,3,0,1,2,0,6,0,52,0,0,0,1,0,0,0,9,9,5,7,10,2,1,1,4,0,1,1,0,1,0,2,15,0,2,2,17,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,3,0,0,0,0,0,2,0,27,4,0,3,2,1,6,0,89,0,1,0,16,0,0,0,0
contig_20045_1,364,8,0,0,0,101,0,5,0,3,0,0,0,10,0,1,0,4,0,2,0,57,0,4,0,1,0,0,0,7,0,0,0,25,0,5,0,7,0,1,0,1,0,1,0,19,0,0,0,22,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,28,0,2,0,7,0,2,0,92,0,6,0,14,0,1,0,0,0,0,0
contig_20045_1,367,0,0,8,0,3,0,106,0,0,0,3,0,0,0,12,0,0,0,6,0,3,0,60,0,0,0,1,0,0,0,7,0,0,0,31,0,1,0,7,0,0,0,2,0,0,0,20,0,1,0,24,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,30,0,1,2,6,0,8,0,93,0,0,0,15,0,0,0,0,0
contig_20045_1,370,0,0,7,0,0,0,110,0,0,0,3,0,0,2,10,0,0,0,6,0,0,0,64,0,0,0,1,0,0,0,7,0,0,0,31,0,0,2,7,0,0,0,2,0,0,0,21,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,29,0,0,2,6,0,0,0,102,0,0,0,15,0,0,0,0,0
contig_20045_1,373,1,0,7,0,10,0,98,0,0,0,3,0,0,0,12,0,1,0,5,0,6,1,60,0,0,0,1,0,1,0,6,0,2,0,29,0,0,0,9,0,0,0,3,0,0,0,21,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,29,0,0,0,7,0,5,0,97,0,1,0,14,0,0,0,0,0
contig_20045_1,376,8,0,2,0,106,0,0,0,3,0,0,0,12,0,0,0,6,0,2,0,66,0,0,0,1,0,0,0,7,0,0,0,31,0,0,0,9,0,0,0,3,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,2,0,1,0,29,0,0,0,6,0,2,0,103,0,0,0,11,0,0,0,0,0,0,0
contig_20045_1,388,2,0,2,6,0,0,5,98,0,0,0,3,0,0,0,11,3,0,3,2,1,0,0,60,0,0,0,1,0,0,0,7,7,0,11,10,0,0,0,9,0,0,1,1,1,0,1,18,0,0,0,20,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,5,1,0,2,0,0,0,0,30,4,0,4,5,0,0,1,99,0,0,1,11,0,0,0,0
contig_20045_1,394,2,0,8,0,0,0,103,0,0,0,3,0,2,0,9,0,2,0,5,0,0,0,61,0,0,0,1,0,0,0,7,0,7,0,21,0,0,0,8,0,0,0,3,0,1,0,19,0,0,0,19,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,5,0,0,0,3,0,0,0,29,0,6,0,15,0,0,0,94,0,0,0,15,0,0,0,0,0
contig_20045_1,397,0,0,10,0,0,0,100,1,0,0,3,0,1,0,10,0,0,1,6,0,0,0,60,1,0,0,1,0,0,0,7,0,1,0,24,1,0,0,6,2,0,0,3,0,0,0,20,0,0,0,18,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,27,3,0,2,19,0,0,0,94,0,0,0,13,1,0,0,0,0
contig_20045_1,398,0,10,0,0,0,101,0,0,0,3,0,0,0,9,2,0,0,6,1,0,0,61,0,0,0,1,0,0,0,7,0,0,0,26,0,0,0,8,0,0,0,3,0,0,0,20,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,30,0,0,0,19,2,0,0,95,0,0,0,14,0,0,0,0,0,0
contig_20045_1,400,2,0,8,0,4,0,97,0,0,0,3,0,4,0,6,0,3,0,4,0,2,0,61,0,0,0,1,0,0,0,7,0,16,0,10,0,2,0,6,0,2,0,1,0,1,0,20,0,1,0,20,0,0,0,0,0,0,0,2,0,2,0,3,0,1,0,5,0,3,0,0,0,0,0,31,0,8,0,13,0,2,0,93,0,1,0,15,0,0,0,0,0
contig_20045_1,403,2,0,14,0,3,0,99,0,0,0,15,0,3,0,5,0,4,0,3,0,2,0,63,0,0,0,1,0,0,0,9,0,10,0,18,0,2,0,12,0,2,0,1,0,0,0,21,0,0,0,17,0,0,0,10,0,0,0,20,0,1,0,12,0,0,0,12,0,3,0,4,0,0,0,31,0,4,0,17,0,0,0,95,0,2,0,15,0,0,0,4,0
contig_20045_1,408,16,0,0,0,103,0,1,0,18,0,0,0,31,0,0,0,6,0,1,0,61,0,2,0,1,0,0,0,10,0,0,0,28,0,0,0,14,0,0,0,4,0,0,0,23,0,0,0,19,0,0,0,10,0,0,0,20,0,0,0,15,0,0,0,12,0,0,0,7,0,0,0,33,0,0,0,21,0,2,0,96,0,2,0,20,0,0,0,4,0,0,0
contig_20045_1,409,13,0,3,0,50,0,55,0,17,0,1,0,28,0,3,0,1,0,6,0,30,0,32,0,1,0,0,0,7,0,3,0,12,0,16,0,10,0,4,0,3,0,1,0,14,0,10,0,7,0,12,0,10,0,0,0,20,0,0,0,12,0,3,0,8,0,4,0,7,0,0,0,15,0,18,0,16,0,7,0,39,0,59,0,14,0,5,0,4,0,0,0
contig_20045_1,415,2,0,13,0,0,0,102,0,0,0,18,0,0,0,30,0,0,0,6,0,0,0,60,0,0,0,1,0,0,0,13,0,0,0,32,0,0,0,15,0,0,0,4,0,0,0,23,0,1,0,17,0,0,0,10,0,0,0,20,0,2,0,12,0,0,0,12,0,0,0,7,0,0,0,36,0,2,0,16,0,0,0,95,0,0,0,17,0,0,0,4,0
contig_20045_1,418,0,0,13,2,0,0,97,1,2,0,16,0,1,0,31,0,1,0,5,0,0,0,59,0,0,0,1,0,0,0,13,0,8,0,24,0,0,0,14,0,0,0,4,0,0,0,25,0,1,0,18,0,0,0,10,0,0,0,20,0,1,0,12,0,1,0,11,0,0,0,7,0,0,0,36,0,4,0,17,0,1,0,94,0,0,0,17,0,0,0,4,0
