,Position,Fa13.BD.MM110.SN.MAG2-A,Fa13.BD.MM110.SN.MAG2-C,Fa13.BD.MM110.SN.MAG2-G,Fa13.BD.MM110.SN.MAG2-T,Su13.BD.MM110.SN.C.MAG2-A,Su13.BD.MM110.SN.C.MAG2-C,Su13.BD.MM110.SN.C.MAG2-G,Su13.BD.MM110.SN.C.MAG2-T,Su13.BD.MM15.DN.MAG2-A,Su13.BD.MM15.DN.MAG2-C,Su13.BD.MM15.DN.MAG2-G,Su13.BD.MM15.DN.MAG2-T,Sp13.BD.MM15.DD.A.MAG2-A,Sp13.BD.MM15.DD.A.MAG2-C,Sp13.BD.MM15.DD.A.MAG2-G,Sp13.BD.MM15.DD.A.MAG2-T,Sp13.BD.MM15.SD.MAG2-A,Sp13.BD.MM15.SD.MAG2-C,Sp13.BD.MM15.SD.MAG2-G,Sp13.BD.MM15.SD.MAG2-T,Fa13.BD.MLB.SN.MAG2-A,Fa13.BD.MLB.SN.MAG2-C,Fa13.BD.MLB.SN.MAG2-G,Fa13.BD.MLB.SN.MAG2-T,Sp13.BD.MM110.DD.MAG2-A,Sp13.BD.MM110.DD.MAG2-C,Sp13.BD.MM110.DD.MAG2-G,Sp13.BD.MM110.DD.MAG2-T,Fa13.BD.MM15.SN.MAG2-A,Fa13.BD.MM15.SN.MAG2-C,Fa13.BD.MM15.SN.MAG2-G,Fa13.BD.MM15.SN.MAG2-T,Fa13.BD.MM15.DN.MAG2-A,Fa13.BD.MM15.DN.MAG2-C,Fa13.BD.MM15.DN.MAG2-G,Fa13.BD.MM15.DN.MAG2-T,Su13.BD.MM15.SN.C.MAG2-A,Su13.BD.MM15.SN.C.MAG2-C,Su13.BD.MM15.SN.C.MAG2-G,Su13.BD.MM15.SN.C.MAG2-T,Su13.BD.MM15.SD.MAG2-A,Su13.BD.MM15.SD.MAG2-C,Su13.BD.MM15.SD.MAG2-G,Su13.BD.MM15.SD.MAG2-T,Su13.BD.MLB.SD.C.MAG2-A,Su13.BD.MLB.SD.C.MAG2-C,Su13.BD.MLB.SD.C.MAG2-G,Su13.BD.MLB.SD.C.MAG2-T,Fa13.BD.MM15.SD.MAG2-A,Fa13.BD.MM15.SD.MAG2-C,Fa13.BD.MM15.SD.MAG2-G,Fa13.BD.MM15.SD.MAG2-T,Su13.BD.MM110.SD.MAG2-A,Su13.BD.MM110.SD.MAG2-C,Su13.BD.MM110.SD.MAG2-G,Su13.BD.MM110.SD.MAG2-T,Sp13.BD.MM110.SD.MAG2-A,Sp13.BD.MM110.SD.MAG2-C,Sp13.BD.MM110.SD.MAG2-G,Sp13.BD.MM110.SD.MAG2-T,Su13.BD.MLB.DD.MAG2-A,Su13.BD.MLB.DD.MAG2-C,Su13.BD.MLB.DD.MAG2-G,Su13.BD.MLB.DD.MAG2-T,Sp13.BD.MM110.SN.MAG2-A,Sp13.BD.MM110.SN.MAG2-C,Sp13.BD.MM110.SN.MAG2-G,Sp13.BD.MM110.SN.MAG2-T,Fa13.BD.MM110.DN.MAG2-A,Fa13.BD.MM110.DN.MAG2-C,Fa13.BD.MM110.DN.MAG2-G,Fa13.BD.MM110.DN.MAG2-T,Fa13.BD.MM110.SD.MAG2-A,Fa13.BD.MM110.SD.MAG2-C,Fa13.BD.MM110.SD.MAG2-G,Fa13.BD.MM110.SD.MAG2-T,Sp13.BD.MLB.SN.MAG2-A,Sp13.BD.MLB.SN.MAG2-C,Sp13.BD.MLB.SN.MAG2-G,Sp13.BD.MLB.SN.MAG2-T,Fa13.BD.MLB.DN.MAG2-A,Fa13.BD.MLB.DN.MAG2-C,Fa13.BD.MLB.DN.MAG2-G,Fa13.BD.MLB.DN.MAG2-T,Sp13.BD.MM15.SN.MAG2-A,Sp13.BD.MM15.SN.MAG2-C,Sp13.BD.MM15.SN.MAG2-G,Sp13.BD.MM15.SN.MAG2-T
contig_18057_68,330,0,2,0,4,1,3,0,0,0,3,0,0,0,7,0,1,0,13,0,1,0,16,0,0,0,11,0,0,0,8,0,3,0,8,0,2,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,2,0,2,0,0,0,10,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,1,0,4,0,20,0,0,0,9,0,0,0,10,0,0
contig_18057_68,331,0,0,6,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,14,0,0,0,16,1,0,0,11,1,0,0,11,0,0,0,9,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,10,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,2,0,0,19,0,0,0,9,0,0,0,10,0
contig_18057_68,333,0,6,0,0,0,4,0,0,0,3,0,0,0,8,0,0,3,9,1,1,0,15,1,0,0,10,3,0,0,11,0,0,0,10,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,10,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,2,9,7,2,1,0,8,1,0,2,8,0,0
contig_18057_68,336,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,8,0,2,0,13,0,1,0,15,0,4,0,10,0,0,0,11,0,1,0,9,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,7,0,1,0,18,0,0,0,9,0,0,0,12
contig_18057_68,339,6,0,0,0,6,0,0,0,3,0,0,0,9,0,0,0,15,0,0,0,17,0,0,0,10,0,4,0,11,0,0,0,9,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,10,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,8,0,0,0,19,0,0,0,9,0,0,0,12,0,0,0
contig_18057_68,342,2,3,0,0,0,5,0,1,3,0,0,0,3,2,0,4,4,5,0,5,0,2,0,15,10,3,0,1,5,6,0,0,4,5,0,1,1,1,0,2,0,1,0,1,0,0,0,0,2,6,0,1,0,1,0,3,10,0,0,0,0,0,0,5,5,1,0,1,3,0,0,1,2,0,0,6,3,5,0,5,0,0,0,10,2,0,0,9
contig_18057_68,345,0,3,2,0,0,6,0,0,0,3,0,0,0,7,0,0,0,12,0,0,0,17,0,0,0,13,1,0,0,8,3,0,0,8,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,7,2,0,0,4,0,0,0,10,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,4,2,0,0,11,0,0,0,10,0,0,0,11,0,0
contig_18057_68,348,0,5,0,0,0,6,0,0,3,0,0,0,3,4,0,0,3,6,0,1,0,14,0,0,10,4,0,0,2,9,0,0,2,8,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,5,0,0,10,0,0,0,0,4,0,0,5,2,0,0,3,1,0,0,0,5,0,0,1,10,0,0,0,10,0,0,2,5,0,0
contig_18057_68,351,0,5,0,0,0,6,0,0,0,0,3,0,0,3,4,0,0,4,4,1,0,15,0,0,0,4,10,0,0,10,2,0,0,8,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,9,0,1,0,5,0,0,0,0,7,3,0,4,0,0,0,2,4,1,0,1,2,1,0,5,0,0,0,8,1,0,0,8,0,0,0,5,2,0
contig_18057_68,357,3,0,2,0,0,0,6,0,3,0,0,0,4,0,2,0,4,0,5,0,16,0,1,0,11,0,3,0,5,0,7,0,4,0,6,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,8,0,2,0,1,0,10,0,0,0,2,0,0,0,5,0,3,0,3,0,1,0,2,0,1,0,2,0,4,0,8,0,0,0,5,0,0,0
contig_18057_68,363,0,5,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,8,0,3,0,15,0,0,0,15,0,0,0,13,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,10,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,4,0,2,0,8,0,0,0,4,0,0
contig_18057_68,366,0,0,5,0,1,0,6,0,0,0,2,0,1,0,4,0,0,0,11,0,1,0,15,0,0,0,15,0,0,0,13,0,0,0,9,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,9,0,0,0,2,0,0,0,10,0,0,0,2,0,2,0,7,0,1,0,2,0,2,0,2,0,2,0,4,0,0,0,8,0,0,0,4,0
contig_18057_68,369,0,2,0,1,0,9,0,0,0,2,0,0,0,5,0,0,0,11,0,0,0,16,0,0,0,15,0,0,0,10,0,1,0,7,0,1,0,4,0,0,0,6,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,10,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,2,0,1,0,6,0,0,0,8,0,0,0,4,0,0
contig_18057_68,370,0,0,0,3,0,6,0,3,0,0,0,2,0,2,0,1,0,6,0,4,0,16,0,0,0,4,0,7,0,2,0,8,0,4,0,4,0,3,0,0,0,5,0,1,0,0,0,0,0,4,0,4,0,3,0,1,0,0,0,7,0,2,0,0,0,2,0,5,0,2,0,1,0,2,0,1,0,5,0,1,0,8,0,0,0,2,0,2
contig_18057_68,375,0,3,0,0,3,4,0,2,0,0,0,2,0,0,0,3,3,3,0,4,15,0,1,0,3,0,0,7,0,7,0,3,0,2,0,5,1,3,0,0,4,1,0,1,0,0,0,0,0,6,0,2,2,1,0,1,0,0,0,7,3,0,0,0,0,4,0,4,0,1,0,2,0,3,0,0,0,0,0,6,7,0,0,0,3,1,0,2
contig_18057_68,378,0,4,1,0,0,8,1,0,2,0,0,0,0,0,1,1,3,5,2,0,0,16,0,0,7,3,0,0,1,8,1,0,2,4,1,0,0,4,0,0,0,3,4,1,0,0,0,0,0,7,1,0,0,1,2,0,7,0,0,0,0,3,0,0,4,3,0,0,2,1,0,0,0,4,1,0,1,2,2,3,0,7,0,0,2,4,0,0
contig_18057_68,379,4,1,0,0,9,0,0,0,2,0,0,0,2,0,0,0,10,0,0,0,16,0,0,0,10,0,0,0,9,1,0,0,6,1,0,0,4,0,0,0,8,0,0,0,0,0,0,0,7,1,0,0,3,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,4,1,0,0,8,0,0,0,5,0,0,0,6,0,0,0
contig_18057_68,380,4,0,1,0,9,0,0,0,2,0,0,0,2,0,0,0,8,0,0,0,16,0,0,0,10,0,0,0,9,0,1,0,6,0,1,0,4,0,0,0,8,0,0,0,0,0,0,0,7,0,1,0,4,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,4,0,1,0,9,0,0,0,5,0,0,0,6,0,0,0
contig_18057_68,387,1,0,4,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,18,0,0,0,9,0,1,0,9,0,1,0,7,0,0,0,3,0,0,0,8,0,0,0,0,0,1,0,8,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,7,0,0,0,3,0,1,0,4,0,0,0,11,0,0,0,7,0,0,0,6,0
contig_18057_68,390,5,0,0,0,7,0,1,0,2,0,0,0,2,0,0,0,5,0,2,0,19,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,2,0,2,0,7,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,5,0,0,0,10,0,0,0,7,0,0,0,6,0,0,0
contig_18057_68,393,4,0,1,0,8,0,0,0,2,0,0,0,1,0,1,0,6,0,1,0,19,0,0,0,7,0,0,0,8,0,1,0,7,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,7,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,4,0,1,0,10,0,0,0,7,0,0,0,6,0,0,0
contig_18057_68,396,0,0,1,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,18,0,0,0,0,0,5,0,3,0,1,0,5,0,1,0,2,0,1,0,5,0,0,0,0,0,3,0,6,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,0,0,3,0,0,0,7,0,0,0,7,0,1,0,2,0
contig_18057_68,399,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19,0,0,0,0,0,8,0,0,0,6,0,0,0,2,0,0,0,1,1,4,0,0,0,0,0,8,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,3,0,0,0,0,7,0,0,0,0,9,0,2,0,1
contig_18057_68,405,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,17,0,0,0,0,0,0,0,1,6,0,0,1,8,0,0,1,1,0,0,0,1,5,0,2,0,0,0,2,5,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,0,0,3,0,0,0,6,0,3,0,11,0,0,0,2,1,0
contig_18057_68,408,1,0,2,0,2,1,3,0,0,0,1,0,0,0,0,0,1,2,1,0,0,17,0,0,0,0,0,0,4,0,3,0,2,0,7,0,1,1,0,0,1,0,5,0,0,2,0,0,2,1,4,0,2,0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,2,1,0,3,2,3,1,0,11,0,0,1,2,0,0
contig_18057_68,411,0,2,0,1,0,2,0,4,0,1,0,0,0,6,0,0,0,4,0,1,0,17,0,0,0,2,0,0,0,1,0,6,0,1,0,8,0,3,0,2,0,6,0,1,0,4,0,0,0,2,0,6,0,2,0,2,0,2,0,0,0,2,0,0,0,4,0,2,0,3,0,0,0,3,0,0,0,7,0,2,0,11,0,0,0,2,0,1
contig_18057_68,417,0,2,2,0,0,1,5,0,0,1,0,0,0,6,0,0,1,3,1,0,0,19,0,0,0,2,0,0,0,1,10,0,0,1,10,0,0,3,2,0,0,1,6,0,0,4,0,0,0,1,7,0,0,0,4,0,0,2,0,0,0,3,0,0,0,4,2,0,0,2,0,1,0,3,2,0,0,2,7,0,0,12,0,0,0,2,1,0
contig_18057_68,426,3,1,0,1,4,0,2,0,1,0,0,0,6,0,0,0,3,0,2,0,18,0,3,0,2,0,0,0,10,1,0,0,12,1,0,0,5,0,0,0,2,0,5,0,2,0,0,0,9,1,0,0,2,0,2,0,2,0,0,0,2,0,1,0,5,0,1,0,2,0,1,0,2,1,4,0,3,1,2,0,6,0,0,0,1,0,1,0
contig_18057_68,429,3,2,0,0,2,1,3,0,0,0,0,0,0,0,4,0,1,1,2,0,0,0,22,0,0,0,0,0,6,1,3,0,5,1,7,0,2,0,3,0,1,0,5,0,0,0,2,0,5,1,4,0,1,0,3,0,0,0,0,0,0,0,3,1,2,1,0,0,0,2,0,0,2,3,2,0,0,0,6,0,0,0,6,0,0,0,1,1
contig_18057_68,432,0,2,0,3,0,2,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,1,0,9,0,1,0,12,0,2,0,3,0,5,0,1,0,2,0,0,0,1,0,9,0,2,0,2,0,0,0,0,0,4,0,0,0,1,0,2,0,2,0,0,0,4,2,2,0,6,0,0,0,6,0,0,0,1,0,1
contig_18057_68,435,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,22,0,0,0,0,0,10,0,0,0,13,0,0,0,3,0,0,0,1,0,5,0,0,0,2,0,10,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,2,0,1,0,1,0,1,0,6,0,2,0,0,0,6,0,0,0,5,0,1,0,1
contig_18057_68,453,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,25,0,0,0,0,0,0,0,9,1,0,1,12,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,9,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,9,0,0,0,2,1
contig_18057_68,459,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,25,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,9,0,0,1,1,1,0
contig_18057_68,462,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,25,0,0,0,0,0,0,0,9,0,2,0,13,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,9,0,1,0,3,0
contig_18057_68,465,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,13,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,3,1,0
contig_18057_68,468,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,23,0,0,0,0,0,0,0,0,1,7,0,0,1,13,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,9,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,9,0,0,0,1,3,0,0
contig_18057_68,471,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,24,0,0,0,0,0,6,0,1,0,12,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,9,0,1,0,3
contig_18057_68,480,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,25,0,0,0,0,0,0,0,7,0,1,0,10,0,0,0,4,0,1,0,2,0,0,0,0,0,1,0,9,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,2,0,3,0,1,0,2,0,0,0,9,0,2,0,1
contig_18057_68,483,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,24,0,0,0,0,0,0,0,7,0,0,0,10,1,0,0,4,0,0,0,3,0,0,0,0,0,0,1,9,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,2,0,0,0,9,0,1,1,1,0
contig_18057_68,486,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,0,0,0,0,0,0,0,7,0,0,0,18,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,9,0,0,0,4,0,1
contig_18057_68,489,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,0,0,0,0,0,7,0,0,0,6,0,11,0,3,0,0,0,1,0,2,0,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,3,0,2,0,1,0,0,0,0,0,10,0,2,0,3
contig_18057_68,490,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,0,0,0,0,0,0,0,0,7,0,0,8,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,4,1,0,0,1,0,0,0,10,0,0,0,3,1,1
contig_18057_68,495,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,0,0,0,0,0,7,0,0,0,9,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,10,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,1,0,7
contig_18057_68,501,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,9,0,9,0,2,0,3,0,3,0,1,0,1,0,0,0,3,0,10,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,4,0,0,0,9,0,1,0
contig_18057_68,504,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,0,0,0,2,0,0,0,7,0,0,0,19,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,7,0,1
contig_18057_68,507,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0,0,0,4,0,0,0,0,7,0,0,0,11,0,0,2,3,0,0,2,2,0,0,5,0,0,0,0,11,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2,3,0,0,2,0,0,0,7,0,0,0,9,1,0
contig_18057_68,510,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,4,0,0,0,7,0,0,0,10,0,1,0,5,0,0,0,3,0,1,0,5,0,0,0,10,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,8,0,0,0,10,0,0
contig_18057_68,513,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,22,0,0,0,4,0,6,0,0,0,11,0,0,0,3,0,2,0,2,0,2,0,1,0,6,0,10,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,8,0,2,0,6
contig_18057_68,516,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,6,0,0,0,4,0,1,0,6,0,0,0,11,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,8,0,2,0,8,0
contig_18057_68,517,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,6,0,0,0,4,0,0,0,6,0,1,0,11,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,8,0,2
contig_18057_68,522,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,2,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,2,0,0,0,7,0,1,0,9,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,2,0,2,0,0,0,2,0,0,0,8,0,1,0,7,0
contig_18057_68,526,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,21,0,0,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,2,0,0,0,1,0,2,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,3
contig_18057_68,534,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,5,0,0,0,2,0,0,0,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4
contig_18057_68,537,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,7,1,0,0,4,1,0,0,1,1,0,0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0
contig_18057_68,540,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,7,0,1,0,7,0,1,0,4,0,1,0,1,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0
contig_18057_68,543,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,6,1,0,0,8,0,0,0,4,1,0,0,2,0,0,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,2,0
contig_18057_68,546,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,21,0,0,0,0,0,0,0,0,0,7,0,1,0,7,0,1,0,3,0,1,0,1,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,1
contig_18057_68,555,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,1
contig_18057_68,558,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,1,1,0
contig_18057_68,561,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,2,0,0,0,5,0,0,0,2,0
contig_18057_68,562,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,5,0,0,0,1,0,1
contig_18057_68,564,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,2,1,0,0,7,0,0,0,0,0,2,0
contig_18057_68,573,2,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,8,0,0,0,19,0,0,0,5,0,0,1,3,0,0,2,12,0,0,0,3,0,0,0,5,0,0,0,1,0,0,2,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,4,0,0
contig_18057_68,576,0,4,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,8,1,0,0,17,0,0,0,7,0,0,0,7,1,0,0,18,2,0,0,3,0,0,0,7,0,0,0,0,1,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,0,0,8,0,0,0,8,0,0,0,4,0,0
