,Position,Fa13.BD.MLB.DN.MAG5-A,Fa13.BD.MLB.DN.MAG5-C,Fa13.BD.MLB.DN.MAG5-G,Fa13.BD.MLB.DN.MAG5-T,Fa13.BD.MLB.SN.MAG5-A,Fa13.BD.MLB.SN.MAG5-C,Fa13.BD.MLB.SN.MAG5-G,Fa13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SD.MAG5-A,Sp13.BD.MM15.SD.MAG5-C,Sp13.BD.MM15.SD.MAG5-G,Sp13.BD.MM15.SD.MAG5-T,Su13.BD.MM15.SN.C.MAG5-A,Su13.BD.MM15.SN.C.MAG5-C,Su13.BD.MM15.SN.C.MAG5-G,Su13.BD.MM15.SN.C.MAG5-T,Fa13.BD.MM15.DN.MAG5-A,Fa13.BD.MM15.DN.MAG5-C,Fa13.BD.MM15.DN.MAG5-G,Fa13.BD.MM15.DN.MAG5-T,Fa13.BD.MM110.SN.MAG5-A,Fa13.BD.MM110.SN.MAG5-C,Fa13.BD.MM110.SN.MAG5-G,Fa13.BD.MM110.SN.MAG5-T,Su13.BD.MM110.SD.MAG5-A,Su13.BD.MM110.SD.MAG5-C,Su13.BD.MM110.SD.MAG5-G,Su13.BD.MM110.SD.MAG5-T,Su13.BD.MM110.SN.C.MAG5-A,Su13.BD.MM110.SN.C.MAG5-C,Su13.BD.MM110.SN.C.MAG5-G,Su13.BD.MM110.SN.C.MAG5-T,Su13.BD.MM15.DN.MAG5-A,Su13.BD.MM15.DN.MAG5-C,Su13.BD.MM15.DN.MAG5-G,Su13.BD.MM15.DN.MAG5-T,Sp13.BD.MLB.SN.MAG5-A,Sp13.BD.MLB.SN.MAG5-C,Sp13.BD.MLB.SN.MAG5-G,Sp13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SN.MAG5-A,Sp13.BD.MM15.SN.MAG5-C,Sp13.BD.MM15.SN.MAG5-G,Sp13.BD.MM15.SN.MAG5-T,Fa13.BD.MM110.DN.MAG5-A,Fa13.BD.MM110.DN.MAG5-C,Fa13.BD.MM110.DN.MAG5-G,Fa13.BD.MM110.DN.MAG5-T,Fa13.BD.MM15.SN.MAG5-A,Fa13.BD.MM15.SN.MAG5-C,Fa13.BD.MM15.SN.MAG5-G,Fa13.BD.MM15.SN.MAG5-T,Sp13.BD.MM110.SD.MAG5-A,Sp13.BD.MM110.SD.MAG5-C,Sp13.BD.MM110.SD.MAG5-G,Sp13.BD.MM110.SD.MAG5-T,Fa13.BD.MM15.SD.MAG5-A,Fa13.BD.MM15.SD.MAG5-C,Fa13.BD.MM15.SD.MAG5-G,Fa13.BD.MM15.SD.MAG5-T,Su13.BD.MLB.SD.C.MAG5-A,Su13.BD.MLB.SD.C.MAG5-C,Su13.BD.MLB.SD.C.MAG5-G,Su13.BD.MLB.SD.C.MAG5-T,Sp13.BD.MM110.DD.MAG5-A,Sp13.BD.MM110.DD.MAG5-C,Sp13.BD.MM110.DD.MAG5-G,Sp13.BD.MM110.DD.MAG5-T,Su13.BD.MM110.DCMD.MAG5-A,Su13.BD.MM110.DCMD.MAG5-C,Su13.BD.MM110.DCMD.MAG5-G,Su13.BD.MM110.DCMD.MAG5-T,Sp13.BD.MM110.SN.MAG5-A,Sp13.BD.MM110.SN.MAG5-C,Sp13.BD.MM110.SN.MAG5-G,Sp13.BD.MM110.SN.MAG5-T,Su13.BD.MM15.SD.MAG5-A,Su13.BD.MM15.SD.MAG5-C,Su13.BD.MM15.SD.MAG5-G,Su13.BD.MM15.SD.MAG5-T,Sp13.BD.MM15.DD.A.MAG5-A,Sp13.BD.MM15.DD.A.MAG5-C,Sp13.BD.MM15.DD.A.MAG5-G,Sp13.BD.MM15.DD.A.MAG5-T,Fa13.BD.MM110.SD.MAG5-A,Fa13.BD.MM110.SD.MAG5-C,Fa13.BD.MM110.SD.MAG5-G,Fa13.BD.MM110.SD.MAG5-T,Su13.BD.MLB.DD.MAG5-A,Su13.BD.MLB.DD.MAG5-C,Su13.BD.MLB.DD.MAG5-G,Su13.BD.MLB.DD.MAG5-T
contig_19439_3,144,0,0,13,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,3,0,0,0,6,0,0,0,15,0,0,0,22,0,0,0,12,0,9,0,1,0,1,0,14,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,2,0
contig_19439_3,147,8,0,2,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,6,0,1,0,3,0,0,0,5,0,0,0,15,0,0,0,21,0,0,0,12,0,0,0,10,0,0,0,13,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,8,0,0,0,5,0,0,0,1,0,1,0
contig_19439_3,154,6,4,0,0,4,1,0,0,4,0,0,0,1,1,0,0,4,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,8,1,0,0,3,0,0,0,5,0,0,0,15,0,0,0,23,1,0,0,14,0,0,0,2,6,0,0,14,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,5,0,0,0,2,0,0,0
contig_19439_3,159,4,0,4,0,3,0,2,0,0,0,4,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,9,0,0,0,1,0,0,0,6,0,0,0,1,1,0,0,23,0,0,0,2,0,3,0,3,0,0,0,15,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,0,0,1,0,2,0,0,0
contig_19439_3,160,6,0,0,2,4,0,0,1,6,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,9,0,1,1,1,0,0,0,6,0,0,0,2,0,0,0,25,0,0,0,2,0,0,0,4,0,0,4,16,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,4,0,0,0
contig_19439_3,162,0,4,6,0,0,1,4,0,0,6,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,8,1,0,0,1,0,0,0,6,0,0,0,1,0,0,0,26,0,0,0,2,0,0,0,4,4,0,0,13,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,7,1,0,0,1,0,0,0,2,2,0
contig_19439_3,165,0,6,0,4,0,2,0,3,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,1,0,1,0,0,0,6,0,0,0,1,0,0,0,25,0,0,0,2,0,0,0,8,0,0,0,13,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,2
contig_19439_3,168,8,0,2,0,4,0,1,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,1,0,1,0,0,0,6,0,0,0,1,0,0,0,25,0,0,0,2,0,0,0,6,0,2,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0
contig_19439_3,171,0,9,0,0,0,2,0,3,0,4,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,5,0,3,0,14,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,3,0,1
contig_19439_3,174,0,0,8,0,0,0,5,0,0,0,2,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,9,11,0,0,0,0,0,0,8,0,0,0,11,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,6,0,0,0,1,0,0,0,4,0
contig_19439_3,175,0,2,4,2,0,1,1,3,0,0,3,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0,20,0,0,0,0,0,0,4,4,0,0,1,13,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,2,2
contig_19439_3,177,0,6,2,0,0,2,3,0,0,3,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,14,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,2,0
contig_19439_3,180,2,0,4,0,3,0,2,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,19,0,0,0,2,0,0,0,6,0,1,0,15,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
contig_19439_3,181,0,2,2,0,0,1,5,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,19,0,0,0,2,0,0,4,2,0,0,0,17,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0
contig_19439_3,182,0,2,0,2,0,5,0,1,0,1,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,1,0,0,0,19,0,0,0,2,0,0,0,2,0,4,0,18,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0
contig_19439_3,183,0,0,2,2,0,0,2,4,0,1,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,5,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,1,0,0,11,8,0,0,0,2,0,0,0,6,0,0,4,13,2,0,0,0,0,0,3,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2
contig_19439_3,191,0,3,0,2,0,6,0,1,0,3,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,2,0,6,0,1,0,6,0,0,0,5,0,0,0,1,0,0,0,19,0,0,0,2,0,0,0,2,0,1,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,1
contig_19439_3,192,0,5,0,0,0,9,0,0,0,3,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,2,0,0,7,0,1,0,5,0,1,0,5,0,0,0,1,0,0,0,16,0,3,0,2,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,3,0,0
contig_19439_3,195,0,6,0,0,0,12,0,0,0,2,0,1,0,6,0,1,0,5,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,7,0,2,1,7,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,8,0,11,0,2,0,0,0,12,0,0,0,20,0,5,0,0,0,0,0,2,0,2,0,1,0,0,0,5,0,0,0,2,0,0,0,3,0,0
contig_19439_3,213,0,8,0,0,0,13,0,0,0,1,2,0,0,3,5,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,3,0,0,0,6,2,0,0,2,0,0,0,17,0,0,0,1,0,0,0,7,6,0,0,25,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,4,1,0
contig_19439_3,219,0,0,6,0,0,1,12,0,0,0,3,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,2,4,1,0,0,3,0,0,3,5,0,0,0,2,0,0,0,16,0,0,0,1,0,0,1,12,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,5,0
contig_19439_3,222,6,0,0,0,12,0,1,0,3,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,5,0,2,0,3,0,0,0,4,0,3,0,3,0,0,0,15,0,0,0,1,0,0,0,12,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0
contig_19439_3,225,0,6,0,0,0,13,2,0,0,1,2,0,0,2,6,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,4,2,2,0,3,0,0,2,5,0,0,0,3,0,0,0,15,0,0,0,1,0,0,0,6,6,0,0,24,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,4,1,0
contig_19439_3,228,2,0,3,0,4,0,10,0,0,0,3,0,7,0,1,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,16,0,0,0,1,0,10,0,2,0,0,1,27,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,4,0,1,0
contig_19439_3,237,0,5,0,4,0,8,0,6,0,3,0,0,0,16,0,2,0,12,0,0,0,1,0,0,0,5,0,1,0,6,0,0,0,11,0,0,0,13,0,1,0,7,0,1,0,7,0,3,0,3,0,0,0,13,0,0,0,5,0,0,0,9,0,6,0,24,0,3,0,7,0,0,0,4,0,1,0,4,0,1,0,2,0,0,0,4,0,0,0,12,0,3
contig_19439_3,240,0,6,2,1,0,5,7,2,0,3,0,0,0,17,2,0,0,12,0,0,0,1,0,0,0,5,1,0,0,6,0,0,0,9,2,0,0,12,1,0,0,11,0,0,0,10,0,0,0,2,0,0,0,13,0,0,0,5,0,0,0,10,4,1,0,25,2,0,0,7,0,0,0,5,0,0,0,4,1,0,0,2,0,0,0,4,0,0,0,12,3,0
contig_19439_3,243,0,2,0,7,0,3,0,10,0,0,0,2,0,1,0,17,0,0,0,12,0,1,0,0,0,0,0,6,0,0,0,6,0,0,0,9,0,4,1,7,0,0,0,11,0,3,0,7,0,1,0,1,0,0,0,13,0,0,0,5,0,2,0,15,0,0,0,26,0,0,0,7,0,0,0,5,0,0,0,5,0,1,0,1,0,0,0,4,0,0,0,15
contig_19439_3,246,0,9,0,0,0,10,0,2,0,1,0,1,0,18,0,0,2,10,0,0,0,0,0,1,0,6,0,0,0,6,0,0,0,9,0,0,0,9,0,2,0,11,0,0,0,10,0,0,0,1,0,1,0,12,0,0,0,5,0,0,0,17,0,0,0,23,0,4,0,7,0,0,0,4,0,1,0,5,0,0,0,2,0,0,0,4,0,0,0,15,0,0
contig_19439_3,249,0,6,3,0,0,10,4,0,0,1,1,0,0,8,10,0,0,0,12,0,0,0,1,0,0,1,5,0,0,0,6,0,0,0,9,0,0,0,10,1,0,1,8,2,0,0,7,3,0,0,2,0,0,0,12,0,0,0,5,0,0,13,4,0,0,1,25,1,0,0,6,0,0,0,5,0,0,1,4,0,0,0,2,0,0,0,4,0,0,5,10,0
contig_19439_3,251,7,1,0,0,12,1,0,0,2,0,0,0,8,8,0,0,10,2,0,0,0,1,0,0,1,5,0,0,0,6,0,0,6,3,0,0,5,6,0,0,11,0,0,0,6,4,0,0,1,1,0,0,12,0,0,0,2,4,0,0,15,0,0,0,27,0,0,0,0,5,0,0,3,2,0,0,1,4,0,0,2,0,0,0,4,0,0,0,9,0,0,0
contig_19439_3,252,0,8,0,0,0,13,0,0,0,2,0,0,0,16,0,0,0,12,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,9,0,0,0,11,0,0,0,11,0,0,0,8,0,2,0,2,0,0,0,12,0,0,0,4,0,2,0,15,0,0,0,27,0,0,0,3,0,2,0,3,0,2,0,5,0,0,0,2,0,0,0,4,0,0,0,9,0,0
contig_19439_3,255,0,8,0,0,0,11,0,2,0,3,0,0,0,16,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,9,0,0,0,11,0,1,0,14,0,0,0,6,0,4,0,2,0,0,0,11,0,0,0,6,0,0,0,15,0,0,0,26,0,0,0,2,0,3,0,5,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,9,0,0
contig_19439_3,258,2,0,7,0,0,0,13,0,0,0,4,0,0,0,16,0,2,0,8,0,0,0,1,0,0,0,6,0,0,0,6,0,0,0,9,0,1,0,11,0,2,0,12,0,0,0,10,0,0,0,2,0,0,0,12,0,0,0,6,0,1,0,13,0,2,0,22,0,0,0,5,0,1,0,4,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,9,0
contig_19439_3,261,0,0,6,0,0,2,10,0,0,0,2,2,0,9,7,0,0,0,9,0,0,0,1,0,0,5,1,0,0,6,0,0,0,3,6,0,0,0,6,1,0,0,9,4,0,0,6,2,0,0,2,0,0,0,12,0,0,2,2,2,0,2,11,0,0,0,22,0,0,0,3,2,0,0,4,2,0,4,1,0,0,0,3,0,0,0,2,0,0,0,5,0
contig_19439_3,264,0,0,4,2,0,2,8,1,0,0,1,3,0,6,2,8,0,0,0,8,0,0,1,0,0,0,1,5,0,0,0,6,0,0,0,9,1,0,3,1,0,0,1,12,0,0,2,4,0,0,1,1,0,0,0,12,0,0,0,6,0,6,7,1,0,3,0,20,0,0,0,2,0,1,0,5,0,0,1,4,1,0,1,1,0,0,0,2,0,2,2,0
contig_19439_3,267,0,0,2,4,0,2,2,7,0,0,0,4,0,8,0,8,0,0,0,8,0,1,0,0,0,0,0,6,0,0,0,6,0,0,0,9,0,1,0,4,0,0,0,11,0,0,0,4,0,1,0,1,0,0,0,12,0,0,0,6,0,8,3,3,0,2,0,20,0,0,0,2,0,1,0,6,0,0,1,4,0,0,1,2,0,0,0,2,0,2,2,0
contig_19439_3,276,0,5,0,1,0,6,1,5,0,0,0,3,0,7,0,2,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,7,0,0,0,4,0,0,0,3,0,0,0,10,0,0,0,2,0,11,0,3,0,3,0,21,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,2,0,0,0,2,0,3,0,2
contig_19439_3,279,0,1,0,5,0,2,0,8,0,0,0,3,0,1,5,2,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,3,1,0,0,0,2,0,0,0,10,0,0,0,2,0,2,6,6,0,1,0,23,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,2
contig_19439_3,281,0,0,0,6,0,0,0,11,2,0,0,1,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,2,4,0,0,4,0,0,0,4,0,0,0,2,0,0,0,10,0,0,0,2,0,0,0,14,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5
contig_19439_3,282,0,0,6,0,0,0,11,0,0,0,3,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,7,0,0,3,1,0,0,0,2,0,0,0,10,0,0,0,2,0,0,6,8,0,0,1,24,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,1,0,0,2,3,0
contig_19439_3,289,0,3,0,3,0,7,0,3,0,0,0,1,0,8,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,4,0,1,0,0,0,2,0,0,0,10,0,0,0,2,0,13,0,3,0,2,0,22,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,2,0,0,0,1,0,7,0,0
contig_19439_3,294,0,4,0,2,0,5,1,4,0,1,0,0,0,3,2,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,9,0,0,0,2,0,0,0,11,1,7,0,24,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,3
contig_19439_3,295,0,6,0,0,0,9,0,1,0,0,0,1,0,3,0,5,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,4,0,1,0,0,0,2,0,0,0,9,0,0,0,2,0,13,0,6,0,2,0,24,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,0,0,0,1,0,5,0,3
contig_19439_3,300,0,7,0,0,0,11,1,0,0,1,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,4,0,0,0,1,4,0,0,3,0,0,0,9,0,0,0,2,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0
contig_19439_3,306,0,2,0,4,0,5,0,7,0,1,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,3,0,1,0,5,0,0,0,3,0,0,0,10,0,0,0,2,0,0,0,6,0,11,0,28,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,7
contig_19439_3,310,2,5,0,0,6,8,0,0,1,0,0,0,0,5,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,4,0,0,0,5,0,0,0,3,0,0,0,9,0,0,0,2,0,0,0,2,14,0,1,25,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,7,0,0
contig_19439_3,312,0,7,0,0,0,13,0,0,0,1,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,2,0,0,0,10,6,0,0,25,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,2,0
contig_19439_3,315,2,0,5,0,5,0,8,0,1,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,4,0,0,0,1,0,4,0,3,0,0,0,9,0,0,0,2,0,0,0,7,0,8,0,26,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,5,0
contig_19439_3,318,7,0,0,0,10,0,4,0,1,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,4,0,0,0,5,0,0,0,3,0,0,0,9,0,0,0,2,0,0,0,16,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,7,0,0,0
contig_19439_3,321,0,7,0,0,0,11,2,1,0,1,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,1,0,4,0,0,0,5,0,0,0,3,0,0,0,10,0,0,0,2,0,0,0,13,0,3,0,25,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,9,0,0
contig_19439_3,325,5,4,0,0,6,8,0,0,0,2,0,0,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,4,0,0,3,1,0,0,0,3,0,0,0,10,0,0,0,1,0,1,7,10,0,0,0,26,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,1,0,0,4,4,0,0
contig_19439_3,326,4,0,4,0,6,0,8,0,0,0,2,0,1,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,4,0,3,0,1,0,0,0,3,0,0,0,10,0,0,0,2,0,7,0,10,0,0,0,26,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0,0,0,1,0,4,0,4,0
contig_19439_3,327,2,4,2,0,0,9,7,0,1,1,0,0,0,6,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,1,3,0,0,3,0,0,0,10,0,0,0,2,0,0,0,8,7,0,0,26,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,4,4,0
contig_19439_3,333,0,9,0,0,0,16,0,3,0,2,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,1,0,5,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,2,0,0,0,12,0,5,0,22,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,9,0,0,0,1,0,0,0,9,0,2
contig_19439_3,334,2,0,7,0,5,0,14,0,3,0,0,0,3,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,2,0,4,0,1,0,0,0,3,0,3,0,0,0,10,0,0,0,2,0,0,0,1,0,16,0,22,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,5,0,6,0
contig_19439_3,339,0,0,10,0,3,0,16,0,0,0,3,0,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,1,0,5,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,2,0,0,0,17,0,0,0,22,0,0,0,0,0,0,0,6,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,12,0
contig_19439_3,342,2,0,9,0,4,0,17,0,2,0,1,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,2,0,4,0,0,0,3,0,0,0,3,0,3,0,8,0,0,0,2,0,0,0,17,0,10,0,12,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,2,0,8,0
contig_19439_3,351,0,16,0,0,0,21,0,0,0,1,2,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,5,1,0,0,6,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,8,0,0
contig_19439_3,352,0,14,2,0,0,21,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,6,0,0,4,2,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,16,2,0,0,20,0,0,0,0,0,0,0,7,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,8,0,0
contig_19439_3,354,0,2,14,0,0,0,21,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,13,0,0,0,2,0,0,2,16,0,0,0,20,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0
contig_19439_3,357,2,11,0,2,1,22,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,2,0,4,0,4,0,0,0,13,0,0,0,2,0,0,0,15,0,2,0,18,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,1
