,Position,Su13.BD.MM15.DN.MAG10-A,Su13.BD.MM15.DN.MAG10-C,Su13.BD.MM15.DN.MAG10-G,Su13.BD.MM15.DN.MAG10-T,Su13.BD.MLB.DD.MAG10-A,Su13.BD.MLB.DD.MAG10-C,Su13.BD.MLB.DD.MAG10-G,Su13.BD.MLB.DD.MAG10-T,Sp13.BD.MM110.DD.MAG10-A,Sp13.BD.MM110.DD.MAG10-C,Sp13.BD.MM110.DD.MAG10-G,Sp13.BD.MM110.DD.MAG10-T,Fa13.BD.MM110.DN.MAG10-A,Fa13.BD.MM110.DN.MAG10-C,Fa13.BD.MM110.DN.MAG10-G,Fa13.BD.MM110.DN.MAG10-T,Sp13.BD.MLB.SN.MAG10-A,Sp13.BD.MLB.SN.MAG10-C,Sp13.BD.MLB.SN.MAG10-G,Sp13.BD.MLB.SN.MAG10-T,Fa13.BD.MLB.DN.MAG10-A,Fa13.BD.MLB.DN.MAG10-C,Fa13.BD.MLB.DN.MAG10-G,Fa13.BD.MLB.DN.MAG10-T,Fa13.BD.MM110.SN.MAG10-A,Fa13.BD.MM110.SN.MAG10-C,Fa13.BD.MM110.SN.MAG10-G,Fa13.BD.MM110.SN.MAG10-T,Sp13.BD.MM15.SN.MAG10-A,Sp13.BD.MM15.SN.MAG10-C,Sp13.BD.MM15.SN.MAG10-G,Sp13.BD.MM15.SN.MAG10-T,Fa13.BD.MM15.SD.MAG10-A,Fa13.BD.MM15.SD.MAG10-C,Fa13.BD.MM15.SD.MAG10-G,Fa13.BD.MM15.SD.MAG10-T,Fa13.BD.MM15.DN.MAG10-A,Fa13.BD.MM15.DN.MAG10-C,Fa13.BD.MM15.DN.MAG10-G,Fa13.BD.MM15.DN.MAG10-T,Su13.BD.MM110.DCMD.MAG10-A,Su13.BD.MM110.DCMD.MAG10-C,Su13.BD.MM110.DCMD.MAG10-G,Su13.BD.MM110.DCMD.MAG10-T,Sp13.BD.MM15.SD.MAG10-A,Sp13.BD.MM15.SD.MAG10-C,Sp13.BD.MM15.SD.MAG10-G,Sp13.BD.MM15.SD.MAG10-T,Sp13.BD.MM15.DD.A.MAG10-A,Sp13.BD.MM15.DD.A.MAG10-C,Sp13.BD.MM15.DD.A.MAG10-G,Sp13.BD.MM15.DD.A.MAG10-T,Sp13.BD.MM110.SN.MAG10-A,Sp13.BD.MM110.SN.MAG10-C,Sp13.BD.MM110.SN.MAG10-G,Sp13.BD.MM110.SN.MAG10-T,Fa13.BD.MM15.SN.MAG10-A,Fa13.BD.MM15.SN.MAG10-C,Fa13.BD.MM15.SN.MAG10-G,Fa13.BD.MM15.SN.MAG10-T,Fa13.BD.MM110.SD.MAG10-A,Fa13.BD.MM110.SD.MAG10-C,Fa13.BD.MM110.SD.MAG10-G,Fa13.BD.MM110.SD.MAG10-T,Su13.BD.MM110.SN.C.MAG10-A,Su13.BD.MM110.SN.C.MAG10-C,Su13.BD.MM110.SN.C.MAG10-G,Su13.BD.MM110.SN.C.MAG10-T,Su13.BD.MM15.SN.C.MAG10-A,Su13.BD.MM15.SN.C.MAG10-C,Su13.BD.MM15.SN.C.MAG10-G,Su13.BD.MM15.SN.C.MAG10-T,Su13.BD.MLB.SD.C.MAG10-A,Su13.BD.MLB.SD.C.MAG10-C,Su13.BD.MLB.SD.C.MAG10-G,Su13.BD.MLB.SD.C.MAG10-T,Su13.BD.MM110.SD.MAG10-A,Su13.BD.MM110.SD.MAG10-C,Su13.BD.MM110.SD.MAG10-G,Su13.BD.MM110.SD.MAG10-T,Fa13.BD.MLB.SN.MAG10-A,Fa13.BD.MLB.SN.MAG10-C,Fa13.BD.MLB.SN.MAG10-G,Fa13.BD.MLB.SN.MAG10-T,Su13.BD.MM15.SD.MAG10-A,Su13.BD.MM15.SD.MAG10-C,Su13.BD.MM15.SD.MAG10-G,Su13.BD.MM15.SD.MAG10-T,Sp13.BD.MM110.SD.MAG10-A,Sp13.BD.MM110.SD.MAG10-C,Sp13.BD.MM110.SD.MAG10-G,Sp13.BD.MM110.SD.MAG10-T
contig_21315_3,51,0,0,14,0,0,0,4,0,0,0,16,0,0,0,19,0,0,0,8,0,0,0,19,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,21,0,0,0,10,0,0,0,9,0,0,0,13,0,0,0,17,1,0,0,6,0,0,0,9,0,0,0,33,0,0,0,7,0,0,0,28,0
contig_21315_3,52,1,0,13,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,8,0,0,0,14,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,21,0,0,0,10,0,0,0,9,0,3,0,10,0,0,0,18,0,1,0,2,0,0,0,9,0,1,0,26,0,0,0,10,0,0,0,28,0
contig_21315_3,53,0,0,0,14,0,0,0,1,0,0,0,15,0,0,0,19,0,0,0,8,0,0,0,14,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,21,0,0,0,10,0,0,0,9,0,0,0,13,0,0,0,18,0,0,0,3,0,0,0,9,0,0,0,27,0,0,0,10,0,0,0,28
contig_21315_3,54,0,14,0,0,0,1,0,0,0,16,0,0,0,19,0,0,0,7,0,0,0,15,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,21,0,0,0,9,0,1,0,12,0,0,0,13,0,0,0,18,0,0,0,3,0,0,0,11,0,0,0,28,0,0,0,10,0,0,0,28,0,0
contig_21315_3,55,0,0,0,12,0,0,0,1,0,0,0,16,0,0,0,19,0,1,0,6,0,1,0,15,0,2,0,5,0,2,0,2,0,0,0,7,0,0,0,11,0,0,0,2,0,1,0,5,0,0,0,2,0,0,0,21,0,1,0,9,0,0,0,12,0,0,0,13,0,0,0,18,0,0,0,3,0,0,0,11,0,0,0,28,0,0,0,10,0,0,0,28
contig_21315_3,56,0,0,0,13,0,0,0,1,1,0,0,17,0,0,0,19,0,0,0,7,0,0,0,16,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,9,0,0,0,12,0,0,0,13,0,0,0,17,0,0,0,3,0,0,0,11,0,0,1,27,0,0,0,13,0,0,0,29
contig_21315_3,57,0,0,0,13,0,0,0,1,0,0,0,18,0,0,0,19,0,0,0,7,0,0,0,16,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,10,0,0,0,12,0,0,0,13,0,0,1,16,0,0,0,3,0,0,0,11,0,0,0,28,0,0,0,13,0,0,0,28
contig_21315_3,58,0,9,4,0,0,1,0,0,0,18,0,0,0,17,0,0,0,6,1,0,0,17,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,4,2,0,0,1,1,0,0,21,0,0,0,9,1,0,2,10,0,0,2,11,0,0,0,16,1,0,0,2,1,0,0,11,0,0,0,26,1,0,2,11,0,0,0,29,0,0
contig_21315_3,59,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,17,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,10,0,0,0,12,0,0,0,13,0,0,0,17,0,0,0,3,0,0,0,11,0,0,0,28,0,0,0,13,0,0,0,29,0,0,0
contig_21315_3,60,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,17,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,10,0,0,0,12,0,0,0,13,0,0,0,18,0,0,0,3,0,0,0,11,0,0,0,28,0,0,0,13,0,0,0,30,0,0
contig_21315_3,61,4,0,9,0,0,0,1,0,0,0,18,0,0,0,17,0,1,0,6,0,0,0,16,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,21,0,0,1,9,0,2,0,10,0,2,0,11,0,1,0,17,0,0,0,3,0,0,0,10,0,0,0,28,0,2,0,11,0,0,0,30,0
contig_21315_3,62,0,14,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,5,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,21,0,0,0,10,0,0,0,11,0,0,0,13,0,0,0,19,0,0,0,3,0,0,0,10,0,0,0,28,0,0,0,13,0,0,0,30,0,0
contig_21315_3,63,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,10,0,0,0,11,0,0,0,13,0,0,0,19,0,0,0,3,0,0,0,10,0,0,0,28,0,0,0,12,0,1,0,30,0,0
contig_21315_3,64,0,0,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,2,0,5,0,2,0,14,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,9,0,0,0,11,0,2,0,11,0,0,0,19,0,0,0,3,0,0,0,10,0,1,0,27,0,0,0,13,0,0,0,30
contig_21315_3,65,0,0,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,20,0,0,0,9,0,0,0,11,0,0,0,13,0,0,0,20,0,0,0,3,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,30
contig_21315_3,66,0,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,21,0,0,0,8,0,0,0,11,0,0,0,13,0,0,0,20,0,0,0,3,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,30,0
contig_21315_3,67,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,21,0,0,1,7,0,0,0,11,0,0,0,14,0,0,0,20,0,0,0,3,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,31,0,0
contig_21315_3,68,13,0,0,0,1,0,0,0,18,0,0,0,16,0,0,0,5,0,2,0,14,0,2,0,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,21,0,0,0,8,0,0,0,11,0,0,0,14,0,0,0,21,0,0,0,3,0,0,0,10,0,0,0,26,0,1,0,13,0,0,0,31,0,0,0
contig_21315_3,69,13,0,0,0,0,0,1,0,18,0,0,0,16,0,0,0,5,0,0,2,14,0,0,2,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,21,0,0,0,7,0,1,0,11,0,0,0,14,0,0,0,21,0,0,0,3,0,0,0,10,0,0,0,26,0,1,1,13,0,0,0,30,0,0,0
contig_21315_3,70,1,0,12,0,0,0,1,0,0,0,18,0,0,0,16,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,23,0,0,0,8,0,0,0,11,0,2,0,12,0,1,0,20,0,0,0,3,0,0,0,9,0,1,0,26,0,0,0,13,0,0,0,30,0
contig_21315_3,71,0,0,0,13,0,0,0,1,0,0,0,18,0,0,0,16,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,14,0,0,0,21,0,0,0,4,0,0,0,9,0,0,0,27,0,0,0,13,0,0,0,30
contig_21315_3,72,0,13,0,0,0,1,0,0,0,17,0,0,0,16,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,13,0,0,0,21,0,0,0,4,0,0,0,9,0,0,0,26,0,0,0,13,0,0,0,30,0,0
contig_21315_3,73,0,4,9,0,0,0,1,0,0,0,17,0,0,0,16,0,0,1,6,0,0,3,13,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,11,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,22,0,0,0,8,0,0,2,9,0,0,2,11,0,0,1,19,0,0,0,4,0,0,0,9,0,0,0,27,0,0,2,11,0,0,0,31,0
contig_21315_3,74,13,0,0,0,1,0,0,0,17,0,0,0,16,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,13,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,13,0,0,0,20,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,32,0,0,0
contig_21315_3,75,0,0,13,0,0,0,1,0,0,0,17,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,12,0,0,0,20,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,32,0
contig_21315_3,76,0,13,0,0,0,1,0,0,0,17,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,21,0,0,0,8,0,0,0,11,0,0,0,12,0,1,0,20,0,0,0,4,0,0,0,9,0,0,1,27,0,0,0,13,0,0,0,32,0,0
contig_21315_3,77,0,0,13,0,0,0,1,0,0,0,17,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,21,0,0,0,8,0,0,0,11,0,0,0,13,0,0,0,20,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,33,0
contig_21315_3,78,13,0,0,0,1,0,0,0,17,0,0,0,17,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,15,0,0,0,20,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,33,0,0,0
contig_21315_3,79,9,0,4,0,1,0,0,0,17,0,0,0,17,0,0,0,4,0,3,0,15,0,1,0,2,0,0,0,1,0,0,0,7,0,0,0,12,0,1,0,2,0,0,0,2,0,2,0,1,0,0,0,22,0,0,0,8,0,0,0,11,0,0,0,15,0,0,0,19,0,1,0,2,0,2,0,9,0,0,0,23,0,5,0,13,0,0,0,33,0,0,0
contig_21315_3,80,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,16,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0,9,0,0,0,11,0,0,0,15,0,0,0,22,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,35,0,0
contig_21315_3,81,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,16,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0,9,0,0,0,11,0,0,0,15,0,0,0,22,0,0,0,4,0,0,0,9,0,0,0,28,0,0,0,13,0,0,0,35,0,0
contig_21315_3,82,0,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,17,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,13,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,22,0,0,0,9,0,0,0,11,0,0,0,15,0,0,0,23,0,1,0,3,0,0,0,10,0,1,0,25,0,0,0,13,0,1,0,34,0
contig_21315_3,83,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,17,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0,9,0,0,0,11,0,0,0,15,0,0,0,23,0,0,0,4,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,35,0,0
contig_21315_3,84,0,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,0,0,0,17,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,22,0,0,0,9,0,0,0,11,0,0,0,16,0,0,0,23,0,0,0,4,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,35,0
contig_21315_3,85,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,7,1,0,0,17,0,0,1,3,0,0,0,1,0,0,0,7,0,0,0,10,2,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,8,1,0,0,11,0,0,0,16,0,0,0,22,0,1,0,4,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,35,0,0
contig_21315_3,86,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,17,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,9,0,0,0,11,0,0,0,16,0,0,0,24,0,0,0,4,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,34,0,1,0
contig_21315_3,87,0,13,0,0,0,1,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,18,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,12,0,0,0,16,0,0,0,24,0,0,0,4,0,0,0,10,0,0,0,27,0,0,0,13,0,0,0,36,0,0
contig_21315_3,88,0,0,13,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,19,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,12,0,2,0,14,0,0,0,24,0,0,1,8,0,0,0,10,0,0,1,26,0,0,0,13,0,0,0,36,0
contig_21315_3,89,16,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,8,0,0,0,21,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,13,0,0,0,16,0,0,0,23,0,0,0,9,0,0,0,11,0,0,0,27,0,0,0,13,0,0,0,36,0,0,0
contig_21315_3,90,0,0,0,16,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,8,0,0,0,21,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,13,0,0,0,16,0,1,0,22,0,0,0,9,0,0,0,11,0,0,0,27,0,0,0,13,0,0,0,34
contig_21315_3,91,0,0,16,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,9,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,13,0,0,0,16,0,0,0,23,0,0,0,9,0,0,0,13,0,0,0,28,0,0,0,13,0,0,0,35,0
contig_21315_3,92,1,0,0,15,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,9,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,13,0,0,0,13,0,0,0,16,0,0,0,23,0,0,0,9,0,0,0,13,0,0,0,27,0,0,0,14,0,0,0,35
contig_21315_3,93,0,0,16,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,9,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,12,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,13,0,0,0,13,0,0,0,16,0,0,0,23,0,0,0,9,0,0,0,13,0,0,0,27,0,0,0,14,0,0,0,35,0
contig_21315_3,94,0,0,16,0,0,0,0,0,4,0,14,0,2,0,14,0,0,0,9,0,5,0,16,0,0,0,5,0,0,0,1,0,0,0,8,0,2,0,10,0,0,0,2,0,0,0,6,0,1,0,1,0,6,0,14,0,2,0,12,0,0,0,13,0,0,0,16,0,1,0,22,0,1,0,8,0,0,0,13,0,7,0,20,0,0,0,14,0,10,0,24,0
contig_21315_3,95,0,0,0,16,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,9,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,14,0,0,0,12,0,0,0,16,0,0,0,22,0,0,0,9,0,0,0,13,0,0,0,27,0,0,0,14,0,0,0,34
contig_21315_3,96,19,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,9,0,0,0,21,0,0,0,4,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,20,0,0,0,14,0,0,0,11,0,0,0,16,0,0,0,23,0,0,0,9,0,0,0,12,0,0,0,27,0,0,0,14,0,0,0,33,0,0,0
contig_21315_3,97,1,0,18,0,0,0,0,0,0,0,17,0,2,0,17,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,1,0,0,0,8,0,1,0,12,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,20,0,1,0,13,0,2,0,10,0,2,0,14,0,0,0,23,0,0,0,9,0,0,0,12,0,0,0,27,0,2,0,12,0,0,0,33,0
contig_21315_3,98,0,13,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,9,0,0,0,20,0,0,0,4,0,0,1,0,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,23,0,0,0,9,0,0,0,12,0,0,0,28,0,0,0,14,0,0,0,33,0,0
contig_21315_3,99,0,0,13,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,23,0,0,0,9,0,0,0,11,0,0,0,28,0,0,0,14,0,0,0,33,0
contig_21315_3,100,0,13,0,0,0,0,0,0,0,17,0,0,0,19,0,0,1,8,0,0,1,19,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,12,0,0,0,2,0,0,2,4,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,23,0,0,4,7,0,0,0,11,0,0,0,28,0,0,0,14,0,0,0,33,0,0
contig_21315_3,101,12,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,23,0,0,0,11,0,0,0,11,0,0,0,28,0,0,0,12,0,0,0,33,0,0,0
contig_21315_3,102,0,12,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,24,0,0,0,11,0,0,0,11,0,0,0,27,0,0,0,12,0,0,0,33,0,0
contig_21315_3,103,12,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,6,2,1,0,17,0,3,0,4,0,0,0,1,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,4,0,2,0,2,0,0,0,21,0,0,0,12,0,1,0,11,0,0,0,14,0,0,0,24,0,0,0,7,0,4,0,11,0,0,0,27,0,0,0,13,0,0,0,33,0,0,0
contig_21315_3,104,0,12,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,11,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,13,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,11,0,0,0,11,0,0,0,27,0,0,0,13,0,0,0,33,0,0
contig_21315_3,105,0,12,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,9,0,0,0,16,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,10,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,22,0,0,0,13,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,11,0,0,0,11,0,0,0,26,0,0,0,12,0,0,0,34,0,0
contig_21315_3,106,0,0,12,0,0,0,0,0,1,0,16,0,0,0,17,0,1,0,8,0,0,2,13,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,7,2,0,0,2,0,2,0,4,0,0,0,2,0,5,0,17,0,1,0,12,0,0,0,12,0,0,0,14,0,0,1,23,0,0,1,10,0,0,0,15,0,2,3,21,0,0,0,10,0,6,0,28,0
contig_21315_3,107,0,0,13,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,9,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,22,0,0,0,13,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,11,0,0,0,15,0,0,0,24,0,0,0,10,0,0,0,34,0
contig_21315_3,108,0,0,13,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,9,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,22,0,0,0,13,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,12,0,0,0,15,0,0,0,24,0,0,0,10,0,0,0,34,0
contig_21315_3,109,0,13,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,9,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,7,0,0,2,7,0,0,0,2,0,0,0,7,0,0,0,1,1,0,0,21,0,0,0,12,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,12,0,0,0,15,0,0,0,24,0,0,0,10,0,0,0,34,0,0
contig_21315_3,110,13,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,8,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,21,0,0,0,12,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,10,0,0,0,34,0,0,0
contig_21315_3,111,12,0,0,0,0,0,0,0,18,0,0,0,16,0,0,0,4,0,3,0,15,0,1,0,4,0,0,0,1,0,0,0,6,0,0,0,7,0,2,0,2,0,0,0,6,0,0,0,1,0,1,0,21,0,0,0,11,0,0,0,11,0,0,0,14,0,0,0,25,0,0,0,6,0,6,0,14,0,0,0,23,0,1,0,10,0,0,0,34,0,0,0
